lemma,language_code,status
keep up ~ a counter-attack,en,PENDING
keep your eyes peeled,en,PENDING
keep your,en,PENDING
key advantage,en,PENDING
kick up a fuss,en,PENDING
kiss and tell,en,PENDING
kiss and,en,PENDING
knob of butter,en,PENDING
knowledge leafy suburbs,en,PENDING
lack left adjective,en,PENDING
lack of,en,PENDING
land a job,en,PENDING
land a,en,PENDING
language leg of a journey,en,PENDING
lapse of judgement,en,PENDING
lapse of,en,PENDING
laughable idea,en,PENDING
laughter lick of paint,en,PENDING
launch a counter-attack,en,PENDING
launch a new collection,en,PENDING
launch a ~ collection,en,PENDING
launch a,en,PENDING
launch fight for your,en,PENDING
lavish lifestyle,en,PENDING
law and order bustling center,en,PENDING
law and ~ break down,en,PENDING
law lifelong,en,PENDING
lay off staff,en,PENDING
lay off,en,PENDING
lay out the results,en,PENDING
lead a seminar,en,PENDING
leading authority,en,PENDING
leafy suburbs,en,PENDING
learn by heart,en,PENDING
learn by,en,PENDING
leave noun,en,PENDING
leave something,en,PENDING
leave unchecked,en,PENDING
leave verb,en,PENDING
left noun,en,PENDING
leg of a,en,PENDING
lengthy delays,en,PENDING
let out a,en,PENDING
let someone in on a,en,PENDING
let someone out of your sight,en,PENDING
levy a tax,en,PENDING
levy verb,en,PENDING
lick of paint,en,PENDING
life is turned upside-down,en,PENDING
lift a blockade,en,PENDING
light adjective,en,PENDING
light noun lose ~ improvements,en,PENDING
like ~ your voice,en,PENDING
list under a ~ of pressure,en,PENDING
literature review,en,PENDING
little luck ~ someone welcome,en,PENDING
live a comfortable life,en,PENDING
live a comfortable,en,PENDING
live lull noun grumpy old,en,PENDING
live up,en,PENDING
living cut down on luxuries,en,PENDING
living wage,en,PENDING
loan hail as a major development,en,PENDING
lodge a complaint,en,PENDING
lodge a,en,PENDING
long opening hours,en,PENDING
long opening,en,PENDING
long ~ hours,en,PENDING
long-lasting color,en,PENDING
long-standing tradition,en,PENDING
long-term ~ an attempt,en,PENDING
look into a,en,PENDING
look noun ~ a commitment,en,PENDING
look verb ~ a difference meal,en,PENDING
loosely based on,en,PENDING
lose an,en,PENDING
lose your livelihood,en,PENDING
lose your,en,PENDING
lot ~a plea,en,PENDING
low-cost airline,en,PENDING
low-income family,en,PENDING
lull in the fighting,en,PENDING
lull in the,en,PENDING
lull someone,en,PENDING
luxury narrow profit margins,en,PENDING
maintain quality,en,PENDING
majority marks noun,en,PENDING
make a discovery,en,PENDING
make a full,en,PENDING
make a payment,en,PENDING
make a plea,en,PENDING
make a proposal,en,PENDING
make a stand,en,PENDING
make a ~ against,en,PENDING
make a ~ of,en,PENDING
make a ~ recovery,en,PENDING
make a ~ work,en,PENDING
make a ~,en,PENDING
make a,en,PENDING
make an,en,PENDING
make arrangements,en,PENDING
make calculations,en,PENDING
make enemies,en,PENDING
make event,en,PENDING
make improvements,en,PENDING
make mistakes,en,PENDING
make some suggestions,en,PENDING
make someone,en,PENDING
make someones,en,PENDING
make sound business,en,PENDING
make sound ~ sense,en,PENDING
make the ~ for,en,PENDING
make ~ for,en,PENDING
manageable chunk,en,PENDING
manual car,en,PENDING
marks verb,en,PENDING
massive heart,en,PENDING
massive ~ attack,en,PENDING
master new skills,en,PENDING
master new,en,PENDING
master ~ skills,en,PENDING
maternity leave,en,PENDING
mature student,en,PENDING
meet the challenges,en,PENDING
meet the entry requirements,en,PENDING
meet the entry,en,PENDING
meet with a stony silence,en,PENDING
meet with a stony,en,PENDING
meet with,en,PENDING
meet ~ increase,en,PENDING
meeting tribe of monkeys,en,PENDING
member of staff,en,PENDING
member of,en,PENDING
memories mounting have absolutely ~ idea,en,PENDING
memory ~ fury,en,PENDING
menial tasks,en,PENDING
mental agility,en,PENDING
messy divorce,en,PENDING
meteoric rize,en,PENDING
meteoric,en,PENDING
mildly surprized,en,PENDING
mind ~ the list down,en,PENDING
mindless violence,en,PENDING
minimize nationwide search,en,PENDING
minor niggles,en,PENDING
minor ~ talent,en,PENDING
miscarriage of justice,en,PENDING
miscarriage of,en,PENDING
mislead the electorate,en,PENDING
miss a,en,PENDING
miss the,en,PENDING
miss ~ of contacts,en,PENDING
mitigating forge ~ relationships,en,PENDING
modest newborn baby,en,PENDING
money next-day service,en,PENDING
mounting concern,en,PENDING
movable feast,en,PENDING
move sideways,en,PENDING
move up the ladder,en,PENDING
muffled voice,en,PENDING
mutter under your breath,en,PENDING
nagging noun fair ~ of,en,PENDING
nagging noun fair,en,PENDING
narrow adjective good ~ of,en,PENDING
narrow adjective good,en,PENDING
narrow the ~ down,en,PENDING
narrow ~ margins,en,PENDING
nasty large,en,PENDING
nasty picce of work,en,PENDING
nasty piece of,en,PENDING
natural highlights,en,PENDING
natural substantial ~ of,en,PENDING
natural substantial,en,PENDING
near completion,en,PENDING
necessary groundwork,en,PENDING
negotiate a settlement,en,PENDING
network of contacts,en,PENDING
network problem,en,PENDING
new commit a minor offence,en,PENDING
new seasons,en,PENDING
new ~s look,en,PENDING
newly qualified,en,PENDING
newly ~ reaction,en,PENDING
news travels fast,en,PENDING
news ~ fast,en,PENDING
niggling doubts,en,PENDING
not bear ~ with,en,PENDING
not come,en,PENDING
not go,en,PENDING
not have much,en,PENDING
not lose any ~ over,en,PENDING
not mean any,en,PENDING
not say a,en,PENDING
not trust an inch,en,PENDING
not utter a word,en,PENDING
not utter a,en,PENDING
not ~ a word,en,PENDING
not ~ an inch,en,PENDING
not ~ any sleep over,en,PENDING
not ~ comparison with,en,PENDING
not ~ much luck,en,PENDING
not ~ someone any trouble,en,PENDING
not ~ someone,en,PENDING
notify the police,en,PENDING
notify the,en,PENDING
noun grand style,en,PENDING
novel solution,en,PENDING
novelty value,en,PENDING
novelty ~ disposal of household,en,PENDING
observe a festival,en,PENDING
observe a,en,PENDING
occasional twinge,en,PENDING
of great,en,PENDING
of paramount importance,en,PENDING
of paramount,en,PENDING
of ~ importance,en,PENDING
off the beaten track,en,PENDING
offer a discount,en,PENDING
offer an,en,PENDING
offer noun order noun surprize,en,PENDING
offer verb totally out of,en,PENDING
office the other side of the argument,en,PENDING
offset carbon emissions,en,PENDING
offset carbon,en,PENDING
offset ~ emissions,en,PENDING
offshore wind farm,en,PENDING
on bad,en,PENDING
on ~ terms,en,PENDING
oncoming traffic,en,PENDING
online banking,en,PENDING
online declare ~ hostility,en,PENDING
oo e,en,PENDING
open a current,en,PENDING
open a ~ account,en,PENDING
open adjective over pay back a loan,en,PENDING
open all,en,PENDING
open verb overcome a hurdle,en,PENDING
open your,en,PENDING
open ~ hours,en,PENDING
opening gambit,en,PENDING
opening remarks,en,PENDING
opening take an,en,PENDING
opponent overturn a verdict,en,PENDING
opportunity hectic pace of life,en,PENDING
opposite ~ of wolves,en,PENDING
option vacant parking space,en,PENDING
order a takeaway,en,PENDING
order verb ~ laws,en,PENDING
organize a barbecue,en,PENDING
other side of the,en,PENDING
outpouring of grief,en,PENDING
outpouring of,en,PENDING
outright fall into a,en,PENDING
outstanding debt,en,PENDING
over the course of,en,PENDING
over the ~ of time,en,PENDING
overdose penalty,en,PENDING
overdraft pencil in a meeting,en,PENDING
overstate a case,en,PENDING
overstate a,en,PENDING
overwhelming majority,en,PENDING
pack high,en,PENDING
pack of dogs,en,PENDING
pack of wolves,en,PENDING
pale in comparison,en,PENDING
pale in,en,PENDING
party give,en,PENDING
pass a milestone narrow verb jot down a phone,en,PENDING
pass laws,en,PENDING
pass up an,en,PENDING
pass up,en,PENDING
pass ~ on,en,PENDING
passionate entreaty,en,PENDING
pay back a,en,PENDING
pay dividends,en,PENDING
pay someone a,en,PENDING
pay ~ a loan,en,PENDING
pencil in a,en,PENDING
pending the outcome,en,PENDING
pending the response,en,PENDING
pending the ~,en,PENDING
pent-up anger,en,PENDING
perfect a technique,en,PENDING
perfect noun,en,PENDING
perfect venue,en,PENDING
perfect verb,en,PENDING
perform a dance,en,PENDING
perform a,en,PENDING
personality plummeting profits,en,PENDING
personality traits,en,PENDING
physical exertion,en,PENDING
pick a fight,en,PENDING
pick a,en,PENDING
picturesque location,en,PENDING
picturesque refuse point-blank,en,PENDING
picturesque town,en,PENDING
picturesque village,en,PENDING
pile on the pounds,en,PENDING
pin abandon a policy,en,PENDING
pin your ~ on,en,PENDING
place an,en,PENDING
place great ~ on,en,PENDING
place noun be in ~ health,en,PENDING
place verb hold a,en,PENDING
place ~ value on,en,PENDING
plain realize your potential,en,PENDING
plan power profess ignorance,en,PENDING
plans put into practice,en,PENDING
plant doubts,en,PENDING
platonic relationships,en,PENDING
play a blinder,en,PENDING
play a dirty trick,en,PENDING
play host,en,PENDING
play pre-wedding nerves,en,PENDING
play the stock market,en,PENDING
play the stock,en,PENDING
pleasure ~ findings,en,PENDING
pod of,en,PENDING
pod under considerable,en,PENDING
poison the atmosphere,en,PENDING
poison the,en,PENDING
polar opposite,en,PENDING
polar ~,en,PENDING
police adhere,en,PENDING
poor problem,en,PENDING
poor sanitary conditions,en,PENDING
poor sanitary,en,PENDING
pose a,en,PENDING
position wrestle with a,en,PENDING
practical value,en,PENDING
practize medicine,en,PENDING
pre-emptive strike,en,PENDING
pre-wedding nerves,en,PENDING
precious little chance,en,PENDING
precious little,en,PENDING
precious ~ chance,en,PENDING
prenuptial agreement,en,PENDING
preparations are underway,en,PENDING
present an,en,PENDING
present empty,en,PENDING
preserve for posterity,en,PENDING
pride of lions,en,PENDING
primary cause,en,PENDING
prime-time television,en,PENDING
probe a crime,en,PENDING
probe a,en,PENDING
proclaim a victory,en,PENDING
proclaim a,en,PENDING
produce a result,en,PENDING
profess ignorance,en,PENDING
professional adjective,en,PENDING
professional misconduct,en,PENDING
professional noun,en,PENDING
profound admiration,en,PENDING
promote interests,en,PENDING
prompt ~ someone on hold,en,PENDING
pronounce someone dead,en,PENDING
pronounce someone,en,PENDING
propose a toast,en,PENDING
protest innocence,en,PENDING
protest noun ~ an application,en,PENDING
protest verb ~ a display,en,PENDING
proud tradition,en,PENDING
proven put up a determined reach,en,PENDING
provide a rationale,en,PENDING
provide a reference for,en,PENDING
provide a,en,PENDING
provide an excellent service,en,PENDING
provide an,en,PENDING
provide moral,en,PENDING
provide qualified ~ fever pitch,en,PENDING
provide shelter,en,PENDING
provide simultaneous high-definition,en,PENDING
provide ~ evoke an atmosphere,en,PENDING
provide ~ translation,en,PENDING
provoke an outcry,en,PENDING
public disorder,en,PENDING
public pronouncement,en,PENDING
public sheer,en,PENDING
public spending,en,PENDING
publish dodge the,en,PENDING
pure luck,en,PENDING
purpose barrage of,en,PENDING
pursue your interests,en,PENDING
push back the frontiers,en,PENDING
push radical change,en,PENDING
push up costs,en,PENDING
push yourself,en,PENDING
push ~ the frontiers,en,PENDING
put a stop,en,PENDING
put a,en,PENDING
put down a deposit,en,PENDING
put heavy,en,PENDING
put in an appearance,en,PENDING
put in an application,en,PENDING
put in rash promize,en,PENDING
put on raize interest,en,PENDING
put on standby,en,PENDING
put on,en,PENDING
put some distance,en,PENDING
put some ~ between,en,PENDING
put someone on,en,PENDING
put the past behind you,en,PENDING
put the ~ for,en,PENDING
put together a cv,en,PENDING
qualify fully gauge,en,PENDING
qualify fully ~ an account of,en,PENDING
quantity ~ your ambition,en,PENDING
quell unrest,en,PENDING
question give a,en,PENDING
questions call in the receivers,en,PENDING
quick learner,en,PENDING
quiet backwater,en,PENDING
rain thoroughly,en,PENDING
raize exceed the ~ dose,en,PENDING
raize your glasses,en,PENDING
raize your,en,PENDING
raize ~ rates,en,PENDING
rampant inflation,en,PENDING
rare illness,en,PENDING
re-open a debate,en,PENDING
reach fever pitch,en,PENDING
reach the,en,PENDING
read a subject at,en,PENDING
read a ~ at university,en,PENDING
reaffirm a commitment,en,PENDING
reaffirm a,en,PENDING
really look,en,PENDING
really ~ forward,en,PENDING
reap the rewards,en,PENDING
receive a nomination,en,PENDING
recovery of,en,PENDING
recovery ~ on friendly terms,en,PENDING
recycle waste,en,PENDING
reduce remote adjective the blame rests with,en,PENDING
reduce your carbon footprint,en,PENDING
reduce your ~ footprint,en,PENDING
refuse point-blank,en,PENDING
regime topples,en,PENDING
regular submit a report,en,PENDING
regular update,en,PENDING
regulations a well-deserved,en,PENDING
reject a charge,en,PENDING
reject out of,en,PENDING
reject research ~ tradition,en,PENDING
rekindle memories,en,PENDING
relations select a ~ topic,en,PENDING
relationship bear a striking,en,PENDING
relationship breaks down,en,PENDING
relationships respect noun showa,en,PENDING
release a cd,en,PENDING
reliable public transport,en,PENDING
reliable ~ someones wishes,en,PENDING
reliable ~ transport,en,PENDING
relief ~ well,en,PENDING
relieve someone of their duties,en,PENDING
relish a challenge,en,PENDING
relish a,en,PENDING
remain heavy,en,PENDING
remain on friendly,en,PENDING
remain unchanged,en,PENDING
remand in custody,en,PENDING
remote access your email,en,PENDING
remote access your,en,PENDING
remote verb results,en,PENDING
render lay out the,en,PENDING
render obsolete,en,PENDING
render speechless,en,PENDING
renewable energy,en,PENDING
reputation glowing,en,PENDING
request an,en,PENDING
require effort,en,PENDING
requirements bed of rice,en,PENDING
research indicates,en,PENDING
resemblance get your priorities right,en,PENDING
residential dwellings,en,PENDING
resign from office,en,PENDING
resign from,en,PENDING
respect someones wishes,en,PENDING
respond carry out a ~ assessment,en,PENDING
respond well,en,PENDING
reveal a,en,PENDING
rich ~,en,PENDING
riot erupts,en,PENDING
rizing unemployment,en,PENDING
room for,en,PENDING
room schedule lead a seminar,en,PENDING
rough idea,en,PENDING
rule distinguished scholar,en,PENDING
rumour flies around,en,PENDING
rumour ~ of dolphins,en,PENDING
run errands,en,PENDING
run into,en,PENDING
run noun ~ stands at,en,PENDING
run up a huge debt,en,PENDING
run up a huge,en,PENDING
run up an,en,PENDING
run up curtains,en,PENDING
run up searing heat,en,PENDING
run verb ~ an own goal,en,PENDING
run-down area,en,PENDING
runup a,en,PENDING
rural idyll,en,PENDING
rustic charm,en,PENDING
rustle up a meal,en,PENDING
rustle upa,en,PENDING
safeguard someones interests,en,PENDING
safeguard someones,en,PENDING
satisfied customer,en,PENDING
satisfy a,en,PENDING
satisfy the,en,PENDING
satisfy ~a fall,en,PENDING
say ~arize,en,PENDING
scheme senior moment,en,PENDING
school custodial,en,PENDING
school of,en,PENDING
score an own goal,en,PENDING
score an own,en,PENDING
score noun completely,en,PENDING
score stands at,en,PENDING
score verb totally,en,PENDING
search seriously,en,PENDING
searing heat,en,PENDING
season service,en,PENDING
seat of learning,en,PENDING
seat provide an excellent,en,PENDING
second home,en,PENDING
secret set noun,en,PENDING
secure a,en,PENDING
secure ~ a trend,en,PENDING
see off an,en,PENDING
see rain sets in,en,PENDING
see the error of your,en,PENDING
see the ~ of your ways,en,PENDING
seek permission,en,PENDING
select a research topic,en,PENDING
sell a story,en,PENDING
send out a search party,en,PENDING
send out a search,en,PENDING
send out a ~ party,en,PENDING
senior moment,en,PENDING
sense of achievement,en,PENDING
sense of,en,PENDING
sentimental value,en,PENDING
series of events,en,PENDING
series of,en,PENDING
serious medical condition,en,PENDING
serve out a sentence,en,PENDING
serve out a,en,PENDING
set a,en,PENDING
set adjective,en,PENDING
set of handlebars,en,PENDING
set off a fire alarm,en,PENDING
set off a ~ alarm,en,PENDING
set text,en,PENDING
set the wheels in motion,en,PENDING
set verb,en,PENDING
set yourself clear objectives,en,PENDING
set yourself ~ objectives,en,PENDING
severe blow,en,PENDING
severely disrupted,en,PENDING
shake off a cold,en,PENDING
shake off a,en,PENDING
shape noun,en,PENDING
shape someones,en,PENDING
shape verb,en,PENDING
share prices fluctuate,en,PENDING
share prices,en,PENDING
share ~ fluctuate,en,PENDING
sharp wit,en,PENDING
shatter someones confidence,en,PENDING
sheer epic grandeur,en,PENDING
sheer significant ~ quantity,en,PENDING
shift silence run smoothly,en,PENDING
shirk responsibilities,en,PENDING
shiver down your spine,en,PENDING
shoal of fish,en,PENDING
shoal simple snippet of information,en,PENDING
shock ~ truth,en,PENDING
shopping sincerely hope,en,PENDING
short of space,en,PENDING
short of,en,PENDING
shoulder the blame,en,PENDING
shoulder the,en,PENDING
show a downward,en,PENDING
show a,en,PENDING
show an upward trend,en,PENDING
show an upward,en,PENDING
show an,en,PENDING
show noun advanced computer,en,PENDING
show of unity,en,PENDING
show verb hone your,en,PENDING
shut down a computer,en,PENDING
shut down a,en,PENDING
sick ~ different,en,PENDING
side ~ majority,en,PENDING
sigh of relief,en,PENDING
sigh of,en,PENDING
sign up for a course,en,PENDING
sign up for a,en,PENDING
significant ~ of,en,PENDING
silence reigns,en,PENDING
simplicity itself,en,PENDING
simultaneous equation,en,PENDING
simultaneous social,en,PENDING
situation ~ whirl,en,PENDING
size solution,en,PENDING
skills novel,en,PENDING
sleep make ~ business sense,en,PENDING
slight change of,en,PENDING
slight sounds like hard work,en,PENDING
slight ~ of plan,en,PENDING
slightly ~of fun,en,PENDING
slim alternative energy,en,PENDING
slippery customer,en,PENDING
slur your words,en,PENDING
slur your,en,PENDING
small minority,en,PENDING
snippet of,en,PENDING
soak up atmosphere,en,PENDING
soak up,en,PENDING
soaring crime rates,en,PENDING
soaring crime,en,PENDING
soaring ~ rates,en,PENDING
social whirl,en,PENDING
soft whisper,en,PENDING
solar heating,en,PENDING
sound adjective,en,PENDING
sound noun,en,PENDING
sounds like ~ work,en,PENDING
sounds ~ hard work,en,PENDING
source of amusement create an,en,PENDING
source of fun ~ it your best shot,en,PENDING
source of ~ exact opposite,en,PENDING
source of,en,PENDING
sources close,en,PENDING
space join the,en,PENDING
spark fears,en,PENDING
spate of attacks,en,PENDING
spate of thefts,en,PENDING
spate stand noun close off a,en,PENDING
speak properly,en,PENDING
speak very ~ of,en,PENDING
speak ~ the test of time,en,PENDING
speaking standardize procedures,en,PENDING
special adhere,en,PENDING
spectacular mountains,en,PENDING
spectacularly successful,en,PENDING
speculation startling originality,en,PENDING
spell disaster,en,PENDING
spend a,en,PENDING
spend quality,en,PENDING
spend ~ a purpose,en,PENDING
spend ~ time,en,PENDING
spirits are,en,PENDING
spirits steady growth,en,PENDING
spoilt brat,en,PENDING
spot an error,en,PENDING
spot an,en,PENDING
spotlessly clean,en,PENDING
spread a rumour,en,PENDING
spread a,en,PENDING
spring a ~ on,en,PENDING
spring stockpile weapons,en,PENDING
sprinkling of cinnamon,en,PENDING
stable store music,en,PENDING
staff ~ a student,en,PENDING
stage a,en,PENDING
stage strangled cry,en,PENDING
stand the test of,en,PENDING
stand the ~ of time,en,PENDING
stand verb hit the high,en,PENDING
standardize procedures,en,PENDING
standards slip,en,PENDING
standards stress,en,PENDING
star-studded cast,en,PENDING
state a,en,PENDING
state noun pre-emptive,en,PENDING
state of euphoria,en,PENDING
state of,en,PENDING
state verb bear a striking resemblance,en,PENDING
state your,en,PENDING
stay strong,en,PENDING
stay the same,en,PENDING
stay the,en,PENDING
steer the economy,en,PENDING
steer the,en,PENDING
step-by-step approach,en,PENDING
stick struggle,en,PENDING
stimulate growth,en,PENDING
stinking rich,en,PENDING
store music,en,PENDING
straight a,en,PENDING
streaming cold,en,PENDING
strenuous effort,en,PENDING
strictly speaking,en,PENDING
strike a balance,en,PENDING
strike a ~ between,en,PENDING
strike a,en,PENDING
strikingly different,en,PENDING
stroke of genius,en,PENDING
stroke of,en,PENDING
stubborn streak,en,PENDING
stuck in traffic,en,PENDING
stuck in,en,PENDING
stunningly attractive,en,PENDING
subject adjective,en,PENDING
subject noun surprize ~ a lot of space,en,PENDING
submit fight for survival,en,PENDING
substantial ~ of bees,en,PENDING
substantial ~ of,en,PENDING
subtle tackle daunting,en,PENDING
success take tasty snacks,en,PENDING
successful ~ your driving test,en,PENDING
sudden shift,en,PENDING
suffer casualties,en,PENDING
suffer ~ the field,en,PENDING
suggestion ~ for granted,en,PENDING
summon up the energy,en,PENDING
summon up the,en,PENDING
sun-damaged hair,en,PENDING
sunny spells,en,PENDING
supplement your income,en,PENDING
supplement your,en,PENDING
support noun ~ something the wrong way,en,PENDING
support verb ~ a challenge,en,PENDING
surge of adrenalin,en,PENDING
surgical strike,en,PENDING
survey natural,en,PENDING
suspense ~ nonsense,en,PENDING
swarm of bees,en,PENDING
swarm of locusts,en,PENDING
swarm ~ collapse,en,PENDING
sweated labour,en,PENDING
sweeping change,en,PENDING
swipe a card,en,PENDING
swipe a,en,PENDING
switch channels,en,PENDING
systems crash,en,PENDING
tackle the,en,PENDING
take a boat broach the subject,en,PENDING
take a complaint,en,PENDING
take a firm stance against,en,PENDING
take a firm stance,en,PENDING
take a sideswipe,en,PENDING
take a ~ seriously,en,PENDING
take a ~ stance against,en,PENDING
take delight in,en,PENDING
take exception,en,PENDING
take for granted,en,PENDING
take industrial action,en,PENDING
take it easy for a while,en,PENDING
take on responsibility,en,PENDING
take on,en,PENDING
take someone,en,PENDING
take someones,en,PENDING
take something the wrong,en,PENDING
take something the,en,PENDING
take the flak,en,PENDING
take the view that,en,PENDING
take the ~ way out,en,PENDING
take the,en,PENDING
take up a lot of,en,PENDING
take up a post,en,PENDING
take up a ~ of room,en,PENDING
take up a ~ of space,en,PENDING
take up a,en,PENDING
take up references,en,PENDING
take up ~ a pregnancy,en,PENDING
take up,en,PENDING
take your custom elsewhere,en,PENDING
take your driving,en,PENDING
take your ~ test,en,PENDING
take your,en,PENDING
talk a lot of,en,PENDING
talk a ~ of sense,en,PENDING
talk nonsense,en,PENDING
tasty snacks,en,PENDING
team of experts,en,PENDING
temperature soars,en,PENDING
temperatures fluctuate,en,PENDING
tempting offer,en,PENDING
terminate a pregnancy,en,PENDING
terminate a,en,PENDING
test noun exports are five times greater travels,en,PENDING
test verb keep someone on their toes,en,PENDING
than imports,en,PENDING
the advantages outweigh messy,en,PENDING
the deciding factor,en,PENDING
the disadvantages,en,PENDING
the latest scores,en,PENDING
the not-so-distant future,en,PENDING
the other ~ of the argument,en,PENDING
the root cause,en,PENDING
the social fabric,en,PENDING
the ~ glare of publicity,en,PENDING
the ~ venue,en,PENDING
theory regime topples,en,PENDING
theres no place like home,en,PENDING
theres no place like,en,PENDING
theres no place ~ home,en,PENDING
theres no ~ like home,en,PENDING
theres ~ place like home,en,PENDING
think ~ out of order,en,PENDING
thinly disguized,en,PENDING
thirst for,en,PENDING
thirst ~ of humour,en,PENDING
thoroughly ashamed,en,PENDING
thoroughly tough troops,en,PENDING
thought toy with an idea,en,PENDING
threat annual,en,PENDING
threat hangs over,en,PENDING
threat hangs,en,PENDING
thriving industry,en,PENDING
throw a sickie,en,PENDING
throw a,en,PENDING
throw rich,en,PENDING
throwaway comment,en,PENDING
thrust of an argument,en,PENDING
thrust of an,en,PENDING
tie the knot,en,PENDING
tighten controls,en,PENDING
time divert,en,PENDING
top quality,en,PENDING
totally awesome,en,PENDING
totally trial,en,PENDING
touch of class,en,PENDING
touch of irony,en,PENDING
touch of sadness,en,PENDING
touch ~ of monkeys,en,PENDING
toxic waste,en,PENDING
trace of an,en,PENDING
tradition dates back,en,PENDING
tradition not put someone,en,PENDING
traffic dies down,en,PENDING
traffic eases off,en,PENDING
traffic tails back,en,PENDING
traffic tails,en,PENDING
traffic ~ someone implicitly,en,PENDING
tree-planting scheme,en,PENDING
trouble breaks out,en,PENDING
trumped-up charges,en,PENDING
trust noun,en,PENDING
trust someone implicitly,en,PENDING
trust verb,en,PENDING
turn in a profit,en,PENDING
turn your thoughts,en,PENDING
unacceptable behaviour,en,PENDING
unanimous verdict,en,PENDING
unbounded enthusiasm,en,PENDING
undeclared earnings,en,PENDING
under a lot of,en,PENDING
under ~ pressure,en,PENDING
underage drinking,en,PENDING
underestimate the value of practical,en,PENDING
underestimate the ~ of watch noun,en,PENDING
undergo a revival,en,PENDING
undergo a transformation,en,PENDING
undergo sentimental,en,PENDING
undertake a study,en,PENDING
undivided attention,en,PENDING
uneasy truce,en,PENDING
unexplored wilderness,en,PENDING
unfit for human habitation,en,PENDING
uninterrupted economic overturn a,en,PENDING
uninterrupted economic,en,PENDING
uninterrupted ~ growth,en,PENDING
unique selling point,en,PENDING
unique selling,en,PENDING
university victory stockpile weapons,en,PENDING
unknown quantity,en,PENDING
unmitigated disaster,en,PENDING
unpaid overtime,en,PENDING
unprovoked attack,en,PENDING
unreliable witness,en,PENDING
unreliable ~ escalates,en,PENDING
unrivalled service,en,PENDING
unsocial hours,en,PENDING
untimely death,en,PENDING
unveil a plan,en,PENDING
unveil a,en,PENDING
uphill struggle,en,PENDING
uphold a tradition,en,PENDING
uphold a,en,PENDING
urban booming,en,PENDING
urban regeneration,en,PENDING
use satnav,en,PENDING
utterly absurd,en,PENDING
utterly muffled,en,PENDING
vacant parking space,en,PENDING
vacant parking,en,PENDING
vain hope,en,PENDING
valiant effort,en,PENDING
valid driving licence,en,PENDING
valid driving,en,PENDING
valid ~ licence,en,PENDING
valuable source warm smile,en,PENDING
valuable ~,en,PENDING
value for,en,PENDING
value heed a warning,en,PENDING
vast expanse,en,PENDING
vehicle emissions,en,PENDING
verdict take the easy ~ out,en,PENDING
very much look,en,PENDING
very much ~ forward,en,PENDING
very much,en,PENDING
viable option,en,PENDING
vigorous defence,en,PENDING
violence adverse ~ conditions,en,PENDING
violence escalates,en,PENDING
visit weighty,en,PENDING
vital welcome,en,PENDING
vociferous opponent,en,PENDING
voice falters,en,PENDING
voice ~ good,en,PENDING
volume of work,en,PENDING
volume of,en,PENDING
walk straight into a job,en,PENDING
walk ~ into a job,en,PENDING
waste of,en,PENDING
watch scheme,en,PENDING
watch verb,en,PENDING
watch what you eat,en,PENDING
watch ~ you eat,en,PENDING
wear traditional dress,en,PENDING
wear traditional,en,PENDING
weather patterns,en,PENDING
wedded bliss,en,PENDING
weighty matters,en,PENDING
weighty problems,en,PENDING
weighty tome,en,PENDING
whats in,en,PENDING
whirlwind visit,en,PENDING
whole gamut of emotions,en,PENDING
wholeheartedly recommend,en,PENDING
wide sounds like hard,en,PENDING
wide variation,en,PENDING
wide variety,en,PENDING
widespread belief,en,PENDING
widespread flooding,en,PENDING
widespread looting,en,PENDING
widespread make a relationship,en,PENDING
wildly inaccurate,en,PENDING
wildly sick with worry,en,PENDING
win a scholarship,en,PENDING
win an,en,PENDING
win someones,en,PENDING
win the battle,en,PENDING
win wrestle with a problem,en,PENDING
wine and dine,en,PENDING
wining and dining,en,PENDING
wireless hotspot,en,PENDING
with a light,en,PENDING
with a ~ heart,en,PENDING
with all due respect,en,PENDING
with all due,en,PENDING
with good qualifications,en,PENDING
with remarkable ease,en,PENDING
with ~ due respect,en,PENDING
withdraw troops,en,PENDING
within living,en,PENDING
within walking distance,en,PENDING
within ~ memory,en,PENDING
withstand the,en,PENDING
words of,en,PENDING
work as a,en,PENDING
work noun,en,PENDING
work up an appetite,en,PENDING
work verb,en,PENDING
working hypothesis,en,PENDING
world of difference,en,PENDING
world of,en,PENDING
worried sick,en,PENDING
wouldnt say no,en,PENDING
wouldnt say,en,PENDING
wouldnt ~ no,en,PENDING
wreak havoc,en,PENDING
write off a debt,en,PENDING
wrong way,en,PENDING
wrongfully dismiss,en,PENDING
yawning gap,en,PENDING
~ a loud laugh,en,PENDING
~as a team,en,PENDING
