lemma,language_code,status
he still sounds preity fed up about every,en,PENDING
he still wants to play top grade football,en,PENDING
he still yearned after her even after all these years,en,PENDING
he stirred and stretched lazily,en,PENDING
he stirred another spaonfulof sugar into his tea,en,PENDING
he stirred in her arms whimpering like achild,en,PENDING
he stole money from his parents to feed his addiction,en,PENDING
he stood at the bottom of the stairs glaringupat us,en,PENDING
he stood me pint i the pubafter work,en,PENDING
he stood out the cold and walted,en,PENDING
he stood rooted to the spol unable to move,en,PENDING
he stood stockstill hardly daring to breathe,en,PENDING
he stood to inherit property worth 5million,en,PENDING
he stood up and began reading from a prepared text,en,PENDING
he stood up slowly with a groan of pain,en,PENDING
he stopped eating togrin atme,en,PENDING
he stores his books ina tea chest,en,PENDING
he strode off in search of a taxi,en,PENDING
he stroked his beard thoughtfully,en,PENDING
he stroked his chin thaughtfully,en,PENDING
he strongly attacked corruption end favouritism in the government,en,PENDING
he strongly disapproved of the way his daughter was behaving,en,PENDING
he strove for the glittering prizes of politics,en,PENDING
he struck at me repeatedly with a stick,en,PENDING
he struck her hard across the fuce,en,PENDING
he struck suitably heroic pose,en,PENDING
he struggied o contain his resentment,en,PENDING
he struggled hard to keep the boat upright,en,PENDING
he struggled to preserve his ideologicol purity,en,PENDING
he struggled to stifle a yauwn,en,PENDING
he struggled toretain control f the situation,en,PENDING
he stuck the note through her letter box,en,PENDING
he studied her ina way that made her very selfconscious,en,PENDING
he studied her thoughtfully then smiled,en,PENDING
he studied piano at the royal college of music,en,PENDING
he studied the report with great intensity,en,PENDING
he studied under professor sager,en,PENDING
he stumbled and almost fell,en,PENDING
he stumbled blindly on through the dark building,en,PENDING
he suam back with long slow strokes,en,PENDING
he suapped places with me,en,PENDING
he submitted voluntarily to arrest,en,PENDING
he succeeded in winning their confidence,en,PENDING
he sucked at the wound on his hand,en,PENDING
he sucked in_his stomach as he walked past the girls,en,PENDING
he suddenly became very tearjul,en,PENDING
he suddenly collapsedit was simply terrible,en,PENDING
he suddenly exploded into action,en,PENDING
he suddenly had an otfack of he hiccups,en,PENDING
he suddenly pulled a knifeon me,en,PENDING
he sued the company jor breach of agreement,en,PENDING
he suffered a jatal heart attack whilecyciing,en,PENDING
he suffered a severe blow to the head,en,PENDING
he suffered a stress fracture of the right foot,en,PENDING
he suffers from attacks of anxiety,en,PENDING
he suffers from nervous tension,en,PENDING
he suffers jfrom fits of depression,en,PENDING
he suffers terribly with migraines,en,PENDING
he suggestedtome that ifollow hisfitness regime,en,PENDING
he surprised @ masked intruder in the kitchen,en,PENDING
he surrendered voluntarily to his enemies,en,PENDING
he survesed the scene of utter devastation beneath him,en,PENDING
he surveyed the wreckage of his expensive equipment,en,PENDING
he sustatned a broken rib,en,PENDING
he swallowed back the lump in his throat,en,PENDING
he swallowed nervously os he tried to find his voice,en,PENDING
he swarm three lengths of the pool,en,PENDING
he swatted the mosquito witha newspaper,en,PENDING
he swelled with pride as he held the trophy,en,PENDING
he switched his allegiance from the british to the french,en,PENDING
he switched tracks and went back wocollege,en,PENDING
he swore loudly at her and left,en,PENDING
he swore solemnly that he would never hit her again,en,PENDING
he swung his fists wildly ot his attackers head,en,PENDING
he swung the hammer with ol his trength,en,PENDING
he t00k on the duty of maintaining the family home,en,PENDING
he takes excessive care of his appearance,en,PENDING
he takes offence ot the slightest joke against him,en,PENDING
he takes photographs s a hobby,en,PENDING
he takes up hisappointment in january,en,PENDING
he tapped his nose in a knowing gesture,en,PENDING
he taught himself to carve to a highdegree of proficiency,en,PENDING
he taught musicata school in edinburgh,en,PENDING
he teaches the holy scriptures as he travels around,en,PENDING
he telephoned the duty officer atregimental headguarters,en,PENDING
he temporarily tost the power of speech after the accident,en,PENDING
he thanked her warmly for the meal,en,PENDING
he thanked them for the extraordinary generosity they had shown,en,PENDING
he the cancept of imaginary time,en,PENDING
he thinks he can get his way through lattery,en,PENDING
he thought hednever get through the ordeal without crocking up,en,PENDING
he thought it unlikely that she would refuse,en,PENDING
he thought of her less as the days passed,en,PENDING
he thoughta few kind words might boost her self-confidence,en,PENDING
he thrashed the poor servant with his stick,en,PENDING
he threatened stiffer penalties on young offenders,en,PENDING
he threatened to sue the company for negligence,en,PENDING
he threio open the shutters o cool the room,en,PENDING
he threw a stone at the window,en,PENDING
he threw his head back and laughed out loud,en,PENDING
he threw lever and the engines roared to lif,en,PENDING
he threw the keys casually down on the table,en,PENDING
he threwa tantrum on theschool bus,en,PENDING
he thrust a pieceof paper atme,en,PENDING
he thumped his fist down onto the table,en,PENDING
he thumped jack hard in the face,en,PENDING
he tied his dressing gown firmly around him,en,PENDING
he tied the pplanks together with a strong rope,en,PENDING
he tilted her face up to his,en,PENDING
he told potice that he had acted in selfdefence,en,PENDING
he told the story between mouthfuls,en,PENDING
he told the story to all his sriends,en,PENDING
he told us the legend of the ghostly horseman,en,PENDING
he took a bag from a shelf behind some curtains,en,PENDING
he took a drink of his beer and sat down,en,PENDING
he took a few coins out of his ppocket,en,PENDING
he took a hesitant step towards her,en,PENDING
he took a job asa sous chef ina london hotel,en,PENDING
he took a lease of the premises,en,PENDING
he took a sin of his coffee,en,PENDING
he took an extreme position on religious matters,en,PENDING
he took an oath of allegianceto his adopted country,en,PENDING
he took her flowers and chocolates,en,PENDING
he took her hand betuween his palmsand squeezed it,en,PENDING
he took his sons desertion as a personal affront,en,PENDING
he took on various challengers but refused to fight jackson,en,PENDING
he took part in the retreat from peris,en,PENDING
he took part in the vietnam war,en,PENDING
he took the car without outhority,en,PENDING
he took the silver this year,en,PENDING
he took to drinking and sniffing glue,en,PENDING
he took up golf in his old age,en,PENDING
he took up the cause with evangelical jervour,en,PENDING
he tookwhat isaidas acriticism,en,PENDING
he tore the letter open,en,PENDING
he tossed and turned all night unableto sleep,en,PENDING
he tossed the leiter over to me,en,PENDING
he touched her gently on the arm,en,PENDING
he transferred all his assets into his wifes name,en,PENDING
he travelled a lot throughout hischildhood,en,PENDING
he travelled across continents in his quest for adventure,en,PENDING
he travelled the country on his motorbike,en,PENDING
he travelled to many distant lands,en,PENDING
he travels the length and breadth of the country,en,PENDING
he treated her with the easy fomiliarityof an equal,en,PENDING
he tried 0 prove his theory to hisfriends,en,PENDING
he tried 1o back away,en,PENDING
he tried ta conceal his pain from her,en,PENDING
he tried the handle but the door was locked,en,PENDING
he tried to answer as hanestly os he could,en,PENDING
he tried to engage me in conversation,en,PENDING
he tried to jump back on board,en,PENDING
he tried to make his speech more entertaining,en,PENDING
he tried to pull away,en,PENDING
he tried toclaim that e had acted in self defence,en,PENDING
he trotted off to greet the other guests,en,PENDING
he trudged wearily on down the road,en,PENDING
he trumped my ace! ~be high spades are trumps,en,PENDING
he trumped my ace! ~be trumps spades are trumps,en,PENDING
he trumped my ace! ~be wild spades are trumps,en,PENDING
he trusted his wifes judgement,en,PENDING
he tucked his napkin under hischin,en,PENDING
he tucked his shirt into his trousers,en,PENDING
he tucked his trouser bottoms into his socks,en,PENDING
he tugged harder but it was caught jast,en,PENDING
he tugged me by the sieeve,en,PENDING
he turned 10 look as she came down the stairs,en,PENDING
he turned an his heel and marched away angrily,en,PENDING
he turned and smiled at me,en,PENDING
he turned around at the sound of footsteps behind him,en,PENDING
he turned his baleful glare on the cowering suspect,en,PENDING
he turned his gaze on me,en,PENDING
he turned into a side street,en,PENDING
he turned purplewith rage,en,PENDING
he turned the car ina tizhtcircle,en,PENDING
he turned the lock and pushed the door open,en,PENDING
he turned to booze when his wife died,en,PENDING
he turned to face his enemy,en,PENDING
he turned to glance in our direction,en,PENDING
he turned to her in despair and said youremylast hope,en,PENDING
he turned to wave to his mother,en,PENDING
he turned traitor and joined theopposition,en,PENDING
he understands the traditional virtue of hard work,en,PENDING
he used his good arm to support his weight,en,PENDING
he used the notes as a base for his lecture,en,PENDING
he used toentertain peaple with his featsof strength,en,PENDING
he used tovisita brothel in paris,en,PENDING
he usedmaggotsas live bait,en,PENDING
he uses big words to impress people,en,PENDING
he uses language with great subtlety,en,PENDING
he uses lots of long words,en,PENDING
he usually wearsa hat to hide his bald spot,en,PENDING
he vaguely registered that the women had gone,en,PENDING
he veered between calm acceptanceand hysterical accusations,en,PENDING
he veered left towards them,en,PENDING
he vented his fury on a tele- phone box,en,PENDING
he vented his spiteon his grandfather,en,PENDING
he vented his wrath on his colleagues,en,PENDING
he vomited and begon coughing up blood,en,PENDING
he voucher lost the election because of the protest vote,en,PENDING
he vowed 1o guenge his brothers murder,en,PENDING
he waited watching her like a hawk,en,PENDING
he waited with barely concealed impatience,en,PENDING
he walked along bored out of his mind,en,PENDING
he walked along the beach,en,PENDING
he walked in witha tall blonde on his arm,en,PENDING
he walked into the room and pulled off his hood,en,PENDING
he walked off in a most bizarre fashion,en,PENDING
he walked out of court afreeman,en,PENDING
he walked towards the examination room with leaden feet slowly,en,PENDING
he walked towards the examination room with leaden feet,en,PENDING
he wandered into a bar and ordered a drink,en,PENDING
he wandered through the streets of colcutta,en,PENDING
he wanted an_heir to carry on the family name,en,PENDING
he wanted these lines as his epitaph,en,PENDING
he wanted to be actively involved in school life,en,PENDING
he wanted to be unconditionally loved,en,PENDING
he wanted to hhave a son to secure the succession,en,PENDING
he wanted to make love to her,en,PENDING
he wants the reports by the end of the month,en,PENDING
he wants to bemaster of his awn destiny,en,PENDING
he wants to reduce his saltintake,en,PENDING
he wants to turn fully professional,en,PENDING
he ware a casual shirt with an apen neck,en,PENDING
he warked ta remave all traces of blood,en,PENDING
he warned that his dog was aggressive towardsstrangers,en,PENDING
he was 00 nervous to goonstage,en,PENDING
he was 00 racked by sobs to reply,en,PENDING
he was 38 and a confirmed bachelor,en,PENDING
he was a familiar figure in the local pub,en,PENDING
he was a lawyer who had disintegrated under thestrain,en,PENDING
he was a mianaf high maral principles,en,PENDING
he was a miner all his working iife,en,PENDING
he was a pleasant chap but didnt talk much,en,PENDING
he was a spy for the government,en,PENDING
he was able toplay out his fantasy of pop stardom,en,PENDING
he was absent from workfor two weeks,en,PENDING
he was accepted onta the courseafter passing the medicat,en,PENDING
he was accused of abusing hisdiplomaticprivileges,en,PENDING
he was accused of deliberately withholding information from the police,en,PENDING
he was accused of feigning injury,en,PENDING
he was accused of grossly distorting the facts,en,PENDING
he was accused of handling stolen goods,en,PENDING
he was accused of operating the vessel while drunk,en,PENDING
he was admitted to the casualtyward,en,PENDING
he was adrift in an open boat jor three days,en,PENDING
he was adrmitted to casualty with head injuries,en,PENDING
he was afraid to reveal his innermestself,en,PENDING
he was almost speechless with anger,en,PENDING
he was always complainingabout his various aches and pains,en,PENDING
he was always on his guard against moneymaking schemes,en,PENDING
he was an early exponent of multimedia in theclassroom,en,PENDING
he was an entertaining travelling companion,en,PENDING
he was apaid-up member of the communist party,en,PENDING
he was apparently dhysically incapable of lowering his voice,en,PENDING
he was appointed united nations high commissioner for refugees,en,PENDING
he was arrested for driving recklessly,en,PENDING
he was arrested for driving under the influence,en,PENDING
he was arrested for selling pirated software,en,PENDING
he was arrested on charges of controlling prostitutes,en,PENDING
he was arrested on suspicion of plotting against the king,en,PENDING
he was as mentally alert as @man half his age,en,PENDING
he was asked 10 give an independent appraisal,en,PENDING
he was asking for trouble when e insulted their country,en,PENDING
he was asmall man distinctly foreign in appearance,en,PENDING
he was attacked for no apparent reason,en,PENDING
he was attractive in his own way,en,PENDING
he was awarded a place at leeds university,en,PENDING
he was badly disfigured by the accident,en,PENDING
he was badly wounded during the fighting,en,PENDING
he was bannedfrom driving for sixmonths after failinga breath test,en,PENDING
he was barely capable of writing his own name,en,PENDING
he was beaten into second place by the amzrican,en,PENDING
he was beaten up by a gang of thugs,en,PENDING
he was beginning to get rather confused,en,PENDING
he was behaving in a highly suspicious manner,en,PENDING
he was beside himself with fury,en,PENDING
he was beyond all reason,en,PENDING
he was booked for a tackle from behind on morris,en,PENDING
he was bored with their conversation,en,PENDING
he was boring peoplewith more f his hard-luck staries,en,PENDING
he was born a jew in first century palestine,en,PENDING
he was born during the postwar baby boom,en,PENDING
he was born in squalor next to londons docks,en,PENDING
he was branded acoward in some newspapers,en,PENDING
he was breathing raggedly mouth open,en,PENDING
he was bubbling over with excitement,en,PENDING
he was buckling under the weight of his responsibilities,en,PENDING
he was burdened with crippling debts,en,PENDING
he was buried in a private cemetery,en,PENDING
he was buried with full military honours,en,PENDING
he was burning with indignation,en,PENDING
he was by reputation difficult to please,en,PENDING
he was careful to cvoid any sentimentality in his speech,en,PENDING
he was carrying a small child on his back,en,PENDING
he was caught in the act of stealing,en,PENDING
he was charged with assault with a deadly weapon,en,PENDING
he was charged with careless driving and fuiling toreportan accident,en,PENDING
he was charged with committing a public nuisance,en,PENDING
he was charged with conspiracy to suborn witnesses,en,PENDING
he was charged with laundering money,en,PENDING
he was charged with maliciously inflictinggrievous bodily harm,en,PENDING
he was charged with vialent behaviour and resisting arrest,en,PENDING
he was chipping away at the stone,en,PENDING
he was clearly intent on inflicting serious harm on someone,en,PENDING
he was coldly indifferent to other people,en,PENDING
he was comdpletely impervious to criticism,en,PENDING
he was completely ignorant about the countrys political system,en,PENDING
he was conditionally discharged after admitting thetheft,en,PENDING
he was confined to quarters as a punishment,en,PENDING
he was considered tainted by association with the corrupt regime,en,PENDING
he was controversially omitted from the world cupside,en,PENDING
he was convicted of causing danger to other road users,en,PENDING
he was convicted of driving without due care and attention,en,PENDING
he was convicted of importing indecent material,en,PENDING
he was cool towards me,en,PENDING
he was court sculplor to alexander the great,en,PENDING
he was crashing the gears because hewasso nervous,en,PENDING
he was crowned champion after his fight in atlanta,en,PENDING
he was crowned king at the oge of fifteen,en,PENDING
he was crying and shak1ng all over,en,PENDING
he was de- ported from britain last week,en,PENDING
he was deeply hostile to the idea of psychotheropy,en,PENDING
he was delighted when the manuscript was accepted for publication,en,PENDING
he was deltberately pushed into the path of the vehicle,en,PENDING
he was determined not to let emations cloud his vision,en,PENDING
he was determined to cvercomeall obstacles in his way,en,PENDING
he was determinedtoregain what his fother had lost,en,PENDING
he was dismissed for publicly insulting prominent politicians,en,PENDING
he was driven on by strong sense of destiny,en,PENDING
he was driving over the 60 mph speed,en,PENDING
he was easily beaten by the reigning world champion,en,PENDING
he was embarrassed which made him awkward,en,PENDING
he was employed at the local grocery store s deliveryboy,en,PENDING
he was endlessly patient with the children,en,PENDING
he was enjoying his newfound fame,en,PENDING
he was enthroned as archbishop in canterbury cuthedratin 1980,en,PENDING
he was equally unhappy with the alternative,en,PENDING
he was executed for treason,en,PENDING
he was exhausted and slept deeply,en,PENDING
he was famous as both a teacher and a scientist,en,PENDING
he was fearful of every shadou,en,PENDING
he was filling a jar with coins for his holiday,en,PENDING
he was finally granted access to the medical records,en,PENDING
he was fined 200andordered to pay costs,en,PENDING
he was fined for obstructing the public highway,en,PENDING
he was fitled with absolute terror at the sight,en,PENDING
he was forced t0takeaseries of menialjobs,en,PENDING
he was forced to relinquish control of the company,en,PENDING
he was forced to resign due to ill health,en,PENDING
he was found guilty and dishonourably discharged from the arms,en,PENDING
he was found guilty of slander against his employers,en,PENDING
he was found guilty on a reduced charge of assault,en,PENDING
he was found guilty ot swindon crown court,en,PENDING
he was found murdered in the cemetery,en,PENDING
he was found slumped ina poolof blood by security guards,en,PENDING
he was found to have lied tuwice in crossexamination,en,PENDING
he was furious at this intervention from the press,en,PENDING
he was getting cold standing around in hisunderwear,en,PENDING
he was getting heartily sick of all the folse_sympathy,en,PENDING
he was given two twelve- month sentences torun concurrently,en,PENDING
he was givena general anaesthetic,en,PENDING
he was glad 10 return to his native shores,en,PENDING
he was glven 1000 in recompense for his loss,en,PENDING
he was going so fast he blew a tyre,en,PENDING
he was granted an audience with the pope,en,PENDING
he was granted early release,en,PENDING
he was granted land by the king,en,PENDING
he was groomed for stardom by his rock singer father,en,PENDING
he was grudually getting more supdle,en,PENDING
he was happy toactasa consultant to the company,en,PENDING
he was hatled as a hero afler the rescue,en,PENDING
he was having troubie ting his tongue around my name,en,PENDING
he was held in great affection by hundreds of students,en,PENDING
he was hit in thearm by lying shrapnel,en,PENDING
he was hit over the head witha broken bottle,en,PENDING
he was hollow-eyed and seemed very close to exhaustion,en,PENDING
he was honest enough to admit his mistake,en,PENDING
he was hovering anxiously outside,en,PENDING
he was hurtin a fallat his home yesterday,en,PENDING
he was ill many times throughout his infancy,en,PENDING
he was immediately seized and thrawn into prison,en,PENDING
he was imprisoned for debt,en,PENDING
he was imprisoned for his part in the bribery scandal,en,PENDING
he was in a towering rage about his lost watch,en,PENDING
he was in command of the british armyin egypt,en,PENDING
he was in conference with his lawyers all day,en,PENDING
he was in deep mourning for his dead wife,en,PENDING
he was in direct contravention of the law,en,PENDING
he was in the lead from start tofinish,en,PENDING
he was ina state of acutedepression,en,PENDING
he was ina state of mental and physical collapse,en,PENDING
he was injured during a police raid on his nightclub,en,PENDING
he was injured in a scuffle at the football match,en,PENDING
he was injured in the bloody suppression of the uprising,en,PENDING
he was invited toattend a seminar in paris,en,PENDING
he was involved in a road accident,en,PENDING
he was involved in a scuffle with photographers,en,PENDING
he was involved in g struggle with the police,en,PENDING
he was jailed for foiling to pay maintenancearrears,en,PENDING
he was jumping up and down with excitement,en,PENDING
he was just about to burst into song,en,PENDING
he was just another faceless bureaucrat,en,PENDING
he was justchecking to see if 110as tn my room,en,PENDING
he was kept in ignorance of his true identits,en,PENDING
he was kidnapped and briefly detained by aterroristgroup,en,PENDING
he was killed by a drunken driver,en,PENDING
he was killed by a hired assassin,en,PENDING
he was killed during enemy action,en,PENDING
he was killed in a border skirmish,en,PENDING
he was killed in combat,en,PENDING
he was killed in the riots,en,PENDING
he was killed in the warsaw uprising,en,PENDING
he was killed when a film stunt went wrong,en,PENDING
he was knocked unconscious by the impact,en,PENDING
he was known as bonzo to his friends,en,PENDING
he was known for run ninga brutalextortion racket,en,PENDING
he was late and ended up breaking their dinner date,en,PENDING
he was leafing through piles of correspondence,en,PENDING
he was left helpless and alone,en,PENDING
he was left toreflect on the implications of his decision,en,PENDING
he was looking studiously down to avoid meeting her eyes,en,PENDING
he was lying an the floar; covered in blood,en,PENDING
he was lying down on the bed,en,PENDING
he was madea colonel at the oge of 40,en,PENDING
he was mocked for hisdog-likedevotion to his boss,en,PENDING
he was much amused by all thistalk,en,PENDING
he was naive and eastly influenced by his friends,en,PENDING
he was narrowly beaten by his opponent,en,PENDING
he was not a man to be easily intimidated,en,PENDING
he was not as loutish as his manner suggested,en,PENDING
he was not considered competent toteach seven-year olds,en,PENDING
he was not invited to the party and felt snubbed,en,PENDING
he was not married but he wasin a stable relationship,en,PENDING
he was not physically capable of climbing outof the windou,en,PENDING
he was not prepared to concede that he hadacted itlegalls,en,PENDING
he was not really suited for arm iife,en,PENDING
he was not the sort of man toforgiveand forget,en,PENDING
he was noticeably slow to respond,en,PENDING
he was now completely cured of his illness,en,PENDING
he was now reaping the fruitsof oll his hard work,en,PENDING
he was now three weeks late with his rent,en,PENDING
he was obviously acting purely out of selfish interest,en,PENDING
he was obviously in a good humour this evening,en,PENDING
he was of lowly origins,en,PENDING
he was on his knees searching for the missing spring,en,PENDING
he was one of the great football heroesof his day,en,PENDING
he was one of those people who are instantly popular,en,PENDING
he was oozing with contempt for us,en,PENDING
he was pacing the room like a caged animal,en,PENDING
he was paid 1 00010 throw the race,en,PENDING
he was pale but perfectly composed,en,PENDING
he was penalized for hand ball,en,PENDING
he was perfectly courteous tome,en,PENDING
he was pilloried but sheescaped without blemish,en,PENDING
he was pinned down on the foar,en,PENDING
he was placed on probation for two years,en,PENDING
he was pleading almast sobbing first silently and then aloud,en,PENDING
he was pocing the room nervously,en,PENDING
he was praised for his firm leadership,en,PENDING
he was prepared to bargain about money,en,PENDING
he was profusely apologetic about the mistake,en,PENDING
he was proposed for the job of treasurer,en,PENDING
he was prosecuted for criminal damage toa vehicle,en,PENDING
he was publicly denounced es a traitor,en,PENDING
he was publicly exposed asa liar and a cheat,en,PENDING
he was pushed into the path of an ancoming train,en,PENDING
he was put in command of the navy,en,PENDING
he was questioned on his role in the affair,en,PENDING
he was quick 1o grasp the basic principles,en,PENDING
he was quick toseize on this idea,en,PENDING
he was quite enthusiastic about the idea,en,PENDING
he was quite frantic by the time we got home,en,PENDING
he was quite straightforward with us about the difficulties involved,en,PENDING
he was rather apprehensive of failure,en,PENDING
he was rather bewildered at seeing her there,en,PENDING
he was rather edgy with her,en,PENDING
he was rather inhibited about discussing politics,en,PENDING
he was released from prison under an amnesty,en,PENDING
he was released on payment of the ransom,en,PENDING
he was returned to parlioment in 2001 as mpfor appleby,en,PENDING
he was robbed in broad doylight,en,PENDING
he was robbed in his hotel at pistol point,en,PENDING
he was rot real1y aware of what he was doing,en,PENDING
he was roundly condemned for his mistake,en,PENDING
he was rudely awakened by the sound of drilling,en,PENDING
he was ruledoffside by the referee,en,PENDING
he was running towards them waving his arms,en,PENDING
he was rushed to hospital,en,PENDING
he was sacked for computer misuse,en,PENDING
he was sacked for passing bad cheques,en,PENDING
he was saved from the gallows by a last-minute reprieve,en,PENDING
he was sensitiveand eastly provoked,en,PENDING
he was sent away to school at an early oge,en,PENDING
he was sent off for foul play,en,PENDING
he was sentenced to a hitherto unheard,en,PENDING
he was sentenced to two years in prison,en,PENDING
he was severely injured and never regained consciousness,en,PENDING
he was shat for passing state secrets to foreign pouers,en,PENDING
he was shifting about uneasily in his chair,en,PENDING
he was shot down during a bombing raid over london,en,PENDING
he was shotin full view of alargecroud,en,PENDING
he was shrewd in his personal assessments,en,PENDING
he was sick with worry abouteverything,en,PENDING
he was simplya victim of circumstance,en,PENDING
he was sitting at his desk typing furiously,en,PENDING
he was sitting at his desk,en,PENDING
he was sitting on his motorbike,en,PENDING
he was so frightened that hewel his pants,en,PENDING
he was so surprised he froze to the spot,en,PENDING
he was so upset he was incapable of coherent thought,en,PENDING
he was sobbing and wringing his hands by the grave,en,PENDING
he was sole heir to the family fortune,en,PENDING
he was sopale shethought he was going to foint,en,PENDING
he was sprotwled out on the sofa,en,PENDING
he was standing at the window waiting jfor us,en,PENDING
he was standing with his back o the fire,en,PENDING
he was still doggedly pursuing his studies,en,PENDING
he was still half drunk,en,PENDING
he was still seething with angry frustration,en,PENDING
he was stitl bothered by a persistent leg injury,en,PENDING
he was struck by lightning,en,PENDING
he was struck of the medical register for professional misconduct,en,PENDING
he was struggling to stay awake,en,PENDING
he was stung by thousands of angry bees,en,PENDING
he was subjected to a torrent of abuse,en,PENDING
he was suddenly caught in the full beam of asearchlight,en,PENDING
he was suddenly overcome with shyness,en,PENDING
he was sued for breach of contract,en,PENDING
he was summarily dismissed from his job,en,PENDING
he was surprised to see lucy standing there,en,PENDING
he was swimming ogainst the current,en,PENDING
he was sworn inas president on august 31,en,PENDING
he was taken back to the joil and soundly whipped,en,PENDING
he was taken to haspital suffering fram severe abdominal pain,en,PENDING
he was taken to hospital witha burstappendix,en,PENDING
he was tall and quite good-looking,en,PENDING
he was terrified of going to hell when hedied,en,PENDING
he was the best plaser on the pitch today,en,PENDING
he was the inspiration behind last weeks victory,en,PENDING
he was the star turn at the celebrations,en,PENDING
he was thrown out for infringing the clubs strict dresscode,en,PENDING
he was tooproud to admit ailure,en,PENDING
he was tossed about in his boat,en,PENDING
he was totally absorbed in his book,en,PENDING
he was totally unreasonable about it,en,PENDING
he was trapped by his leg,en,PENDING
he was treated at the hospitals eye clinic,en,PENDING
he was treated in hospitalfor 60 per cent burns,en,PENDING
he was tried by court martial,en,PENDING
he was triedas a war criminal,en,PENDING
he was trying hard not to show his impatience,en,PENDING
he was unabie to resist her charms,en,PENDING
he was unable to lie convincingly,en,PENDING
he was uneducated and barely literate,en,PENDING
he was unstinting in his praise of his teacher,en,PENDING
he was unwilling to shoulder this responsibility alone,en,PENDING
he was upset at missing cll the excitement,en,PENDING
he was utterly conlemptuous of her efforts,en,PENDING
he was utterly repulsive to her,en,PENDING
he was very resentful of thelr success,en,PENDING
he was very sensitive and easily offended,en,PENDING
he was very tmpressed with her house,en,PENDING
he was verysarcasticabout my attempts at telling jokes,en,PENDING
he was violent towards his wife on several occasions,en,PENDING
he was waiting for her to open the conversation,en,PENDING
he was walking along swinging his school bag,en,PENDING
he was walking along the road when he was attacked,en,PENDING
he was wanted on charges of espionage,en,PENDING
he was weak with hunger,en,PENDING
he was wearing a blueanorak with the hood up,en,PENDING
he was wearing a carnation in his iapel,en,PENDING
he was wearing army camouflage,en,PENDING
he was wearing traditional scottish dress,en,PENDING
he was weeping with happiness at being free,en,PENDING
he was well accustomed to hard work,en,PENDING
he was whispering rude remarks about her under his breath,en,PENDING
he was young and devastatingly handsome,en,PENDING
he wasa big fatchap with a beard,en,PENDING
he wasa hat-headed warrior; always too quick to shed blaod,en,PENDING
he wasa shrewd analyst of players strengths and weaknesses,en,PENDING
he wasaffered an appointment in the education department,en,PENDING
he wasaluways riendly towards me,en,PENDING
he wasdeeply troubled by the news,en,PENDING
he wasexiled to siberio,en,PENDING
he wasforced to face the ultim- ate humiliation thenext morning,en,PENDING
he washit in a rather sensitive part of his anatomy,en,PENDING
he wasnt 00 bothered about the slight leak,en,PENDING
he wasnt ll sophie decided,en,PENDING
he wasnt selected for englands tour party to australia,en,PENDING
he wasnt there and we had a wasted journey,en,PENDING
he wasnt trying to give her fulse hope,en,PENDING
he wasntjust tmpolitehe was downright rude,en,PENDING
he waspaid 5 000 asanadvanceon royalies,en,PENDING
he wasquitecandid about the way the case had been handled,en,PENDING
he wasrather inept at word games,en,PENDING
he wasted his youth in frontof a computer screen,en,PENDING
he wasvery casual about it all,en,PENDING
he wasvery unpleasant toms friends,en,PENDING
he waswatching her through hooded lids,en,PENDING
he watched the kids throw water around with amused tolerance,en,PENDING
he watched the world thraugh a haze of tobacco smoke,en,PENDING
he waved a fork in greeting,en,PENDING
he waved a hand vaguely in the air,en,PENDING
he waxed eloquent about her talents as an actress,en,PENDING
he wears a crisp white shirt to theoffice everyday,en,PENDING
he wears weights on his wrists when he goes running,en,PENDING
he welcomed the chance to compete against professional athletes,en,PENDING
he welcomed us into the club,en,PENDING
he went all coy when i mentioned her name,en,PENDING
he went down on his knees and begged for forgiveness,en,PENDING
he went for a swim to cooloff,en,PENDING
he went grey before he wasjorty,en,PENDING
he went homefrom time totime to keep his mother happy,en,PENDING
he went missing while on home leave from prison,en,PENDING
he went o the doctor with chest pains,en,PENDING
he went off with an injury in the second half,en,PENDING
he went on apparently unable to stop,en,PENDING
he went ta prisan for tax evasian,en,PENDING
he went to a psychiatrist about his compulsive gambling,en,PENDING
he went to america to complete his education,en,PENDING
he went to bed complaining ofa pain in theforehead,en,PENDING
he went to seek consolation in the local pub,en,PENDING
he went to the barbers to have his hair cut,en,PENDING
he went up the ladder onto the deck,en,PENDING
he wentabsolutely rigid with shock,en,PENDING
he wes a writer living in straitened circumstances,en,PENDING
he will appear in court tomorrow charged with themurder,en,PENDING
he will have taservecifesentence,en,PENDING
he will have to have shack therapy,en,PENDING
he will join the team on the rally next week,en,PENDING
he will learn of his fute in court tomorrow,en,PENDING
he will ppear at manchester croun court next week,en,PENDING
he winced in pain,en,PENDING
he winced inwardly ot her harsh tone,en,PENDING
he winked broadly at lucinda,en,PENDING
he wiped a dribble of saliva from his chin,en,PENDING
he wiped his greasy handson the front of hisoveralls,en,PENDING
he wiped hishandsonanolly rag,en,PENDING
he wiped the marks off the wll,en,PENDING
he wiped the perspiration from his brow,en,PENDING
he wiped the sweat from his forehiead,en,PENDING
he wished that he could make himself invisible,en,PENDING
he woiched theripples spread cross the pool,en,PENDING
he woke with a bellowof rage,en,PENDING
he wokefroma fitfulsleepwitha headache,en,PENDING
he won approval for his project,en,PENDING
he won second prize in a horse show,en,PENDING
he won the nobel prize for literature,en,PENDING
he wont win but hell keep fighting {0 the end,en,PENDING
he wore a torn suit and carried a battered brigfcase,en,PENDING
