lemma,language_code,status
happen on sb,en,PENDING
happen on sth,en,PENDING
happen together in a way,en,PENDING
happen upon sb,en,PENDING
happen upon sth,en,PENDING
happened 16 pore over sth,en,PENDING
happened,en,PENDING
happens earlier than planned 17 you suddenly start,en,PENDING
harming something important [e.g. stir up sth,en,PENDING
harp on,en,PENDING
has died 36 difficult sitvation,en,PENDING
has spread 37 persons body often in order,en,PENDING
have finished something else 33 they cannot defend themselves,en,PENDING
have heard of sb,en,PENDING
have heard of sth,en,PENDING
have off sth,en,PENDING
have on sth,en,PENDING
have other meanings which do not appear here. refer,en,PENDING
have sb down as sth,en,PENDING
have something by vote on sth,en,PENDING
have sth against sb,en,PENDING
have sth against sth,en,PENDING
have sth off,en,PENDING
have sth on,en,PENDING
head off sth,en,PENDING
head sth off,en,PENDING
head sth up,en,PENDING
head up sth,en,PENDING
heal over,en,PENDING
healthier and stronger after an illness especially capitalize on sth,en,PENDING
hear about it even though someone is trying,en,PENDING
hear from sb,en,PENDING
heat that is produced by a away,en,PENDING
help 10 someone is telling the truth,en,PENDING
help sb,en,PENDING
herself up she tries,en,PENDING
hidden behind a cloud 47 it is fixed into position,en,PENDING
hiding they watch the building nothing can pass through it,en,PENDING
hinge on sth,en,PENDING
hinge upon sth,en,PENDING
history 49 the most typical qualities of that person or,en,PENDING
hit on sth,en,PENDING
hit out,en,PENDING
hit upon sth,en,PENDING
hive off sth,en,PENDING
hive sth off,en,PENDING
hoard away sth,en,PENDING
hoard sth away,en,PENDING
hold over sth,en,PENDING
hold sth over,en,PENDING
hole,en,PENDING
hush sth up,en,PENDING
idea 14 being criticized,en,PENDING
idea [e.g. bill,en,PENDING
idea and,en,PENDING
ideas you use those facts or,en,PENDING
illness from someone,en,PENDING
importance of wring sth out of sb,en,PENDING
important 26 someone in order,en,PENDING
improve 17 behaviour,en,PENDING
in a business,en,PENDING
in a way that is sexually attractive and which working,en,PENDING
in a way that other people find boring,en,PENDING
in an activity,en,PENDING
in good condition,en,PENDING
in order,en,PENDING
in the place they are kept after someone has it,en,PENDING
in they look,en,PENDING
include someone in an activity 15 depend on sthisb,en,PENDING
include someone in an activity 15 depend upon sthisb,en,PENDING
increase in amount size,en,PENDING
increase the size,en,PENDING
increases after a for a long time,en,PENDING
increasing and decreasing and begins,en,PENDING
information on it 9 shake off sb,en,PENDING
injury goes down organization and join a group,en,PENDING
intend,en,PENDING
interesting,en,PENDING
into different positions 19 clear up after sb,en,PENDING
involved in any way 1 4 experienced,en,PENDING
iron sth out,en,PENDING
is 16 of people fail because of a disagreement or,en,PENDING
is about difficult,en,PENDING
is happening,en,PENDING
is living,en,PENDING
is no more space 42 wash away sth,en,PENDING
is opened up it becomes energetic,en,PENDING
is turned on so that it is ready,en,PENDING
it 19 usually by providing money,en,PENDING
it 36 run about,en,PENDING
it 9 situation or,en,PENDING
it causes,en,PENDING
it drops,en,PENDING
it for a long time,en,PENDING
it is passed from older people,en,PENDING
it is the only thing you can do,en,PENDING
it points performance,en,PENDING
it starts,en,PENDING
it towards you 37 likely,en,PENDING
item on a list or,en,PENDING
jazz sth up,en,PENDING
job 9 split off,en,PENDING
job,en,PENDING
join in sth,en,PENDING
join in,en,PENDING
join up,en,PENDING
jut out,en,PENDING
keeo out of sth,en,PENDING
keep ahead,en,PENDING
keep back sth,en,PENDING
keep down sth,en,PENDING
keep in with sb,en,PENDING
keep it secret 51 want [e.g. job],en,PENDING
keep it up,en,PENDING
keep off sth,en,PENDING
keep on doing sth,en,PENDING
keep on slightly,en,PENDING
keep sb ahead,en,PENDING
keep sb from doing sth,en,PENDING
keep sb in,en,PENDING
keep sb off sth,en,PENDING
keep sb up,en,PENDING
keep sth back,en,PENDING
keep sth down,en,PENDING
keep sth from doing sth,en,PENDING
keep sth up,en,PENDING
keep sth,en,PENDING
keep up sth,en,PENDING
keep up,en,PENDING
keep,en,PENDING
keeping something in a dishonest,en,PENDING
kick a ball,en,PENDING
kick off sth,en,PENDING
kick off,en,PENDING
kick out sb,en,PENDING
kick sb out,en,PENDING
kick sth off,en,PENDING
kiclk off sth,en,PENDING
kill them,en,PENDING
kind of struggle 56 in someones mind 20,en,PENDING
knock down sb,en,PENDING
knock sb about,en,PENDING
knock sb around,en,PENDING
knock sb down 1o cause,en,PENDING
knock sb out,en,PENDING
knock sb over,en,PENDING
knockabout,en,PENDING
large object,en,PENDING
larger plant 47 pay sth into sth,en,PENDING
late 17 of a fact that someone else was trying,en,PENDING
ld l4 [d,en,PENDING
lead sb on,en,PENDING
leap out at sb,en,PENDING
leave a place,en,PENDING
leave behind sb,en,PENDING
leave off doing sth,en,PENDING
leave off sth sth,en,PENDING
leave off,en,PENDING
leave sb behind,en,PENDING
left out,en,PENDING
legal rights,en,PENDING
less clear until fit in with sth,en,PENDING
let down sth,en,PENDING
let in,en,PENDING
let off sb,en,PENDING
let off steam,en,PENDING
let out sbisth,en,PENDING
let out sth,en,PENDING
let sb off,en,PENDING
let sb out,en,PENDING
let sth down,en,PENDING
let sth out,en,PENDING
level 27 magic away sth,en,PENDING
level off,en,PENDING
level out,en,PENDING
level with sb,en,PENDING
lie about somewhere,en,PENDING
lie about,en,PENDING
lie around somewhere,en,PENDING
lie around,en,PENDING
lift sth up,en,PENDING
lift up sth,en,PENDING
lift-off # the moment,en,PENDING
light sth up,en,PENDING
light up sth,en,PENDING
light up,en,PENDING
light,en,PENDING
likely,en,PENDING
line sth up,en,PENDING
line up sth,en,PENDING
liquid 37 memory hard disk],en,PENDING
listen out for sth,en,PENDING
listen up,en,PENDING
live on,en,PENDING
live-in,en,PENDING
longer than is necessary or,en,PENDING
look after themselves 47 call on sth,en,PENDING
look after themselves 47 call upon sth,en,PENDING
look back,en,PENDING
look more attracrive 30 drinking from it in order,en,PENDING
loosen sth up,en,PENDING
loosen up,en,PENDING
lot of noize especially loud music 23 quickly and energetically,en,PENDING
lower level 59,en,PENDING
machine warms up or,en,PENDING
magic sth away,en,PENDING
make a decision about it 2,en,PENDING
make a lond noize 23 break through sth,en,PENDING
make a lond noize 23 break through,en,PENDING
make a person,en,PENDING
make a situation exist 18 34 things,en,PENDING
makes that amount in a particular period of warm-up,en,PENDING
making progress 29 back where they belong,en,PENDING
may cause you more problems 8 someone,en,PENDING
medicine in order,en,PENDING
meet someone without planning,en,PENDING
message| from an event,en,PENDING
mist over,en,PENDING
mist up,en,PENDING
mists it up it becomes covered with small drops enjoyable,en,PENDING
money,en,PENDING
mop sth up,en,PENDING
mop up sth,en,PENDING
mop up,en,PENDING
more 48 output # an amount of something produced by,en,PENDING
more 48 things that you need but nothing more,en,PENDING
more attractive,en,PENDING
more easy,en,PENDING
more limiting and more difficult,en,PENDING
more numbers 1 back onto sth,en,PENDING
more people agree with it or,en,PENDING
more people hit,en,PENDING
more people it suddenly,en,PENDING
more people together help you decide what,en,PENDING
move away,en,PENDING
move in somewhere,en,PENDING
move in,en,PENDING
move into somewhere,en,PENDING
move into,en,PENDING
move on,en,PENDING
move sb in somewhere,en,PENDING
move sb in,en,PENDING
move sb into somewhere,en,PENDING
move sb into,en,PENDING
move sb up,en,PENDING
move up sb,en,PENDING
move up,en,PENDING
moves from the ground and begins,en,PENDING
moves up or,en,PENDING
moving,en,PENDING
much especially something you know you,en,PENDING
muck sth up,en,PENDING
muck up sth,en,PENDING
mull over sth,en,PENDING
mull sth over,en,PENDING
narrower or,en,PENDING
near,en,PENDING
necessary 15 with less energy,en,PENDING
needed 6 authority throw out a plan,en,PENDING
nervons 45 business,en,PENDING
nervous 40 rest of the time,en,PENDING
nod off,en,PENDING
nose 43 be cast away,en,PENDING
nose about somewhere,en,PENDING
nose about,en,PENDING
nose around somewhere,en,PENDING
nose around,en,PENDING
not agree with sb,en,PENDING
not allow someone,en,PENDING
not allow something,en,PENDING
not care for sb,en,PENDING
not care for sth,en,PENDING
not have time,en,PENDING
not hear of sb doing sth,en,PENDING
not hear of sth,en,PENDING
not with,en,PENDING
number of copies of something 6 54 put down roots,en,PENDING
object,en,PENDING
occur,en,PENDING
of a company from the rest 3 iron out sth,en,PENDING
of an event,en,PENDING
of furniture [esp. chair] near,en,PENDING
of someone,en,PENDING
of something you do 28 40 put down sth,en,PENDING
of your body,en,PENDING
off the internet you lose your connection,en,PENDING
off-putting,en,PENDING
offset,en,PENDING
offshoot,en,PENDING
often after disagreeing with it 6 number,en,PENDING
on a computer screen in order,en,PENDING
on someone it seems,en,PENDING
on,en,PENDING
one particular thing and not change,en,PENDING
one person,en,PENDING
ongoing,en,PENDING
open off sth,en,PENDING
open sth up,en,PENDING
open up sth,en,PENDING
open up,en,PENDING
opening 12 look after sbisth,en,PENDING
opening a locked,en,PENDING
opinion about something after thinking about social event,en,PENDING
opinion less strong in order,en,PENDING
opinion or,en,PENDING
opportunity,en,PENDING
oppose,en,PENDING
opposing person,en,PENDING
or a different window when using a gobble down sth,en,PENDING
or a different window when using a gobble up sth,en,PENDING
or amount 27 lose it,en,PENDING
or an event that has happened 59 tell someone,en,PENDING
or animal,en,PENDING
or area opens up,en,PENDING
or exist 53 things about someone,en,PENDING
or has been dealt with 33 cobble together sth,en,PENDING
or if someone gets two,en,PENDING
or light from being heard,en,PENDING
or problem boils down,en,PENDING
or product is one which will happen,en,PENDING
or quality [e.g. pride love luck| comes into it comeback,en,PENDING
or something in your mind with someone,en,PENDING
or subject or,en,PENDING
or system so that it becomes successful 10 19 start,en,PENDING
or that it is not your fault 45 finish up,en,PENDING
or think that something is useful 57 go ahead,en,PENDING
or unpleasant situation from happening 51 impact on sthisb slightly,en,PENDING
or unpleasant situation from happening 51 impact upon sthisb slightly,en,PENDING
order them,en,PENDING
order,en,PENDING
organization 33 get-together an,en,PENDING
organization 53 go back,en,PENDING
organization brings in something new [e.g. law something,en,PENDING
organization,en,PENDING
other 39 call in on,en,PENDING
other 39 call in,en,PENDING
other choices 29 up you suddenly get it again,en,PENDING
other one was standing,en,PENDING
other things have failed,en,PENDING
other vehicle so close,en,PENDING
out or,en,PENDING
out,en,PENDING
outbreak #,en,PENDING
over a person,en,PENDING
over it 43 someone a punishment [e.g. fine ban],en,PENDING
pack sth in,en,PENDING
paid for,en,PENDING
parr of a building,en,PENDING
particnlar quality more noticeable 40 buy up sth,en,PENDING
particular amount of money 12 something,en,PENDING
particular amount of money usually a large angry,en,PENDING
particular idea,en,PENDING
particular place or,en,PENDING
particular state,en,PENDING
particular type of medical treatment,en,PENDING
particular way,en,PENDING
parts of it away 47 fall into sth,en,PENDING
pass sb over,en,PENDING
pass sth on,en,PENDING
people from play along,en,PENDING
people need,en,PENDING
people or,en,PENDING
people who have argued with each other,en,PENDING
people with special skills [e.g. police troops],en,PENDING
people worry about what is going,en,PENDING
people,en,PENDING
performance has finished 60 tend towards sth,en,PENDING
period in the past 20 gang up,en,PENDING
person 45 unpleasant like war disease,en,PENDING
person in order,en,PENDING
person,en,PENDING
peter out,en,PENDING
phish for sth,en,PENDING
pick at sth,en,PENDING
pick out sb,en,PENDING
pick out sth,en,PENDING
pick sb out,en,PENDING
pick sb up,en,PENDING
pick sth out,en,PENDING
pick sth up,en,PENDING
pick up after sb,en,PENDING
pick up on sth,en,PENDING
pick up sb,en,PENDING
pick up sth,en,PENDING
pick up,en,PENDING
pick yourself up,en,PENDING
piece of work by doing it badly 29 break up,en,PENDING
piece sth together,en,PENDING
piece together sth,en,PENDING
pile into somewhere,en,PENDING
pile out of,en,PENDING
pile out,en,PENDING
place 49 drop off,en,PENDING
place,en,PENDING
plan 24 summon up sth,en,PENDING
plan by using your imagination and,en,PENDING
plan in detail until you find,en,PENDING
plan in order,en,PENDING
plates and in dishes for people,en,PENDING
please someone a lot,en,PENDING
pleasure but not in a serious way sometimes,en,PENDING
plump sth up,en,PENDING
pocket,en,PENDING
point and remains at that level,en,PENDING
poodle around,en,PENDING
possibility 21 someone feel this way,en,PENDING
praize them 30 over it begins,en,PENDING
praize they are criticized,en,PENDING
praized come up,en,PENDING
present] in paper 26 drill down,en,PENDING
preside over sth,en,PENDING
press on,en,PENDING
prey on sth,en,PENDING
prey upon sth,en,PENDING
pride yourself on doing sth always name on a list,en,PENDING
pride yourself on sth sth always name on a list,en,PENDING
pride yourself upon doing sth always name on a list,en,PENDING
pride yourself upon sth sth always name on a list,en,PENDING
principle 53 bail out sb,en,PENDING
principle 53 bail out sth,en,PENDING
print off sth,en,PENDING
print sth off,en,PENDING
problem 10 into smaller parts,en,PENDING
problem 6 towards the ground,en,PENDING
problem comes between two,en,PENDING
problem seem less serious,en,PENDING
produce it 35,en,PENDING
product service,en,PENDING
profit from doing sth,en,PENDING
profit from sth sth,en,PENDING
program 54 walk-on,en,PENDING
prop sth up,en,PENDING
prop up sth,en,PENDING
prop yourself up,en,PENDING
proposal through it is officially accepted by a something again,en,PENDING
provide for sth,en,PENDING
provide money for something especially when decide on sb,en,PENDING
provide money for something especially when decide on sth,en,PENDING
provide money for something especially when decide upon sb,en,PENDING
provide money for something especially when decide upon sth,en,PENDING
provides for something it allows it,en,PENDING
pull down sth,en,PENDING
pull on sth,en,PENDING
pull out all the stops,en,PENDING
pull out sth,en,PENDING
pull out,en,PENDING
pull over sbisth,en,PENDING
pull sb over,en,PENDING
pull sb through sth,en,PENDING
pull sb through,en,PENDING
pull sth down,en,PENDING
pull sth out,en,PENDING
pull sth over,en,PENDING
pull sth,en,PENDING
pull through sth,en,PENDING
pull through,en,PENDING
pull up,en,PENDING
pull your socks up,en,PENDING
punished for something,en,PENDING
purpose,en,PENDING
push on,en,PENDING
push over sbisth,en,PENDING
push sb about,en,PENDING
push sb around,en,PENDING
push sb over,en,PENDING
push sb round,en,PENDING
push sb,en,PENDING
push sth over,en,PENDING
push sth through,en,PENDING
push sth up,en,PENDING
push sth,en,PENDING
push through sth,en,PENDING
push up sth,en,PENDING
pushing it 37 part of something,en,PENDING
put aside sb,en,PENDING
put aside sth,en,PENDING
put away sth,en,PENDING
put something around it in order,en,PENDING
put sth away,en,PENDING
put sth down,en,PENDING
put sth out,en,PENDING
quality 42 opportunity,en,PENDING
quickly 38 freeze over,en,PENDING
rather than competing companies because your,en,PENDING
reason 41 particular purpose,en,PENDING
receive encouraging words,en,PENDING
recording fades in or,en,PENDING
recording fades out or,en,PENDING
reduce sth,en,PENDING
reel off sth,en,PENDING
reel sth off,en,PENDING
refer,en,PENDING
reflect on sth slightly,en,PENDING
reflect upon sth slightly,en,PENDING
reflexive,en,PENDING
relate,en,PENDING
relationship 39 because you are shy,en,PENDING
rely on sb,en,PENDING
rely on sth,en,PENDING
remember it 20 process,en,PENDING
remember,en,PENDING
remind sb of sb,en,PENDING
remind sb of sth,en,PENDING
remove a liquid that has been dropped,en,PENDING
rent out sth,en,PENDING
rent sth out,en,PENDING
reporters stake out a building where someone stop up sth,en,PENDING
reputation money] rides on something else it run over sb,en,PENDING
reputation money] rides on something else it run over sth,en,PENDING
reputation],en,PENDING
resign yourself,en,PENDING
resort,en,PENDING
responsibility and begin,en,PENDING
responsibility for it 6 planned,en,PENDING
restaurant s something falls off it becomes smaller or,en,PENDING
result in sth,en,PENDING
results,en,PENDING
rev sth up,en,PENDING
rev up sth,en,PENDING
rid of something,en,PENDING
ride on sth,en,PENDING
ring out,en,PENDING
rize above sth,en,PENDING
road and stop 50 does not affect your life,en,PENDING
roll about,en,PENDING
roll around,en,PENDING
roll in,en,PENDING
roll on sth,en,PENDING
roll out sth,en,PENDING
roll over,en,PENDING
roll sbi over,en,PENDING
roll sth out,en,PENDING
roll sth over,en,PENDING
roll sth up,en,PENDING
roll up sth,en,PENDING
root sb out,en,PENDING
root sth out,en,PENDING
rough sth out,en,PENDING
round down sth,en,PENDING
round sth down,en,PENDING
round sth up,en,PENDING
round,en,PENDING
rrade] picks up it improves,en,PENDING
rule,en,PENDING
run after a person,en,PENDING
run sb over,en,PENDING
run sth over,en,PENDING
running 46 disagreement with your employer,en,PENDING
say 31 melt-up n#,en,PENDING
say that something is the result of something,en,PENDING
saying by saying something yourself 12 45 dip sth in,en,PENDING
says 11 intelligence,en,PENDING
school college,en,PENDING
screw sb up,en,PENDING
screw sth up,en,PENDING
screw up sb,en,PENDING
screw up sth,en,PENDING
scroll down,en,PENDING
scroll up,en,PENDING
secret 59 angry way,en,PENDING
see about sth,en,PENDING
see it any more 54 another they exist,en,PENDING
see it clearly 54 especially after searching,en,PENDING
see sth through,en,PENDING
seem much worse,en,PENDING
seem the same as the things,en,PENDING
seen 23 of an experience,en,PENDING
seen it somewhere but you do not know exactly someone,en,PENDING
seen,en,PENDING
seize up,en,PENDING
sell sth up,en,PENDING
sell up sth,en,PENDING
sell up,en,PENDING
selling,en,PENDING
send down sb,en,PENDING
send in sb,en,PENDING
send out for sth,en,PENDING
send out sth,en,PENDING
send sb down,en,PENDING
send sb in,en,PENDING
send sth out,en,PENDING
separate off sth,en,PENDING
separate out sb,en,PENDING
separate out sth,en,PENDING
separate sb out,en,PENDING
separate sth off,en,PENDING
separate sth out,en,PENDING
separating it into pieces and taking the pieces thin out,en,PENDING
serve sth up,en,PENDING
serve up sth,en,PENDING
set apart sth,en,PENDING
set back sb,en,PENDING
set back sth,en,PENDING
set in,en,PENDING
set off sth,en,PENDING
set on sb,en,PENDING
set sb back sth,en,PENDING
set sb back,en,PENDING
set sb on sb,en,PENDING
set sb upon sb,en,PENDING
set sth apart,en,PENDING
set sth back,en,PENDING
set sth off,en,PENDING
set sth up,en,PENDING
set sthi on sb,en,PENDING
set sthi upon sb,en,PENDING
set up sth,en,PENDING
set up,en,PENDING
set upon sb,en,PENDING
several things,en,PENDING
sexual partner by having a sexnal relationship clown about,en,PENDING
sexual partner by having a sexnal relationship clown around,en,PENDING
shake sb off,en,PENDING
shape often in order,en,PENDING
share sth out,en,PENDING
shocked by it 9 worn-out,en,PENDING
shonts 24 chance or,en,PENDING
shorter,en,PENDING
should not want 41 hold out,en,PENDING
shout at them angrily,en,PENDING
show sb in,en,PENDING
shows that person that you are sexually fritter away sth,en,PENDING
shrug sth off,en,PENDING
shut down,en,PENDING
shut out sth,en,PENDING
shut sb up,en,PENDING
shut sth down,en,PENDING
shut sth out,en,PENDING
shut up,en,PENDING
shutdown,en,PENDING
side against sb,en,PENDING
side edges and then sewing closer,en,PENDING
side with sb,en,PENDING
sift through sth,en,PENDING
sign over sth,en,PENDING
sign sb up,en,PENDING
sign sth over,en,PENDING
sign up sb,en,PENDING
singing 31 60 test out sth,en,PENDING
single out sb,en,PENDING
single out sth,en,PENDING
single sb out,en,PENDING
single sth out,en,PENDING
sitnation,en,PENDING
sitting before 19 climb down,en,PENDING
situation and have official,en,PENDING
situation which prevents you from made or,en,PENDING
situation,en,PENDING
size sbisth up,en,PENDING
size up sbisth,en,PENDING
size,en,PENDING
skill sb up,en,PENDING
skill up sb,en,PENDING
skim through sth,en,PENDING
skirt around sth,en,PENDING
skirt round sth,en,PENDING
slam down sth,en,PENDING
slam sth down,en,PENDING
sleep off sth,en,PENDING
sleep sth off,en,PENDING
slice sth up,en,PENDING
slice up sth,en,PENDING
slightly ill 55 bang about,en,PENDING
slightly ill 55 bang around,en,PENDING
slim down sth,en,PENDING
slim down,en,PENDING
slim sth down,en,PENDING
slip away,en,PENDING
slog away,en,PENDING
slowly,en,PENDING
small supply of it 17 fight back sth,en,PENDING
smaller in size often by employing fewer spring up,en,PENDING
smarten sb up,en,PENDING
smarten sth up,en,PENDING
smarten up sb,en,PENDING
smarten up sth,en,PENDING
smarten up,en,PENDING
smash sth up,en,PENDING
smash up sth,en,PENDING
smooth down sth,en,PENDING
smooth over sth,en,PENDING
smooth sth down,en,PENDING
smooth sth over,en,PENDING
snap out of sth,en,PENDING
so that it continues 11 56 of a difficult situation,en,PENDING
so that something can happen,en,PENDING
so that you are discouraged from getting it,en,PENDING
some something [e.g. picture image memory] appear,en,PENDING
somebody else because the first owner cannot out,en,PENDING
someone 13 particular job,en,PENDING
someone 30 drink up sth,en,PENDING
someone 30 drink up,en,PENDING
someone 34 pass on sth,en,PENDING
someone 35 particular facts,en,PENDING
someone 37 severely than before,en,PENDING
someone 42 freedom of a group of people,en,PENDING
someone 46 vehicle in order,en,PENDING
someone 7 trying,en,PENDING
someone 9 22 carry off sth,en,PENDING
someone do this 41 want for,en,PENDING
someone else,en,PENDING
someone elses clothes,en,PENDING
someone everything you know about a situation knock it off,en,PENDING
someone extremely tired,en,PENDING
someone feel confused,en,PENDING
someone in a particular position,en,PENDING
someone is lying,en,PENDING
someone or,en,PENDING
someone standing very close,en,PENDING
someone the skills they need,en,PENDING
someone who disagrees,en,PENDING
someone who has a bad influence on you 39 outspoken,en,PENDING
someone who is waiting for you or,en,PENDING
someone,en,PENDING
someorne or,en,PENDING
someorne,en,PENDING
something 10 run rings round,en,PENDING
something 20 and gather together a group of people or,en,PENDING
something 21 something from working effectively,en,PENDING
something 24 needing help from other people,en,PENDING
something 25 51 plump up sth,en,PENDING
something 31 and effort with no results,en,PENDING
something 31 desire you stop trying not,en,PENDING
something 33 them,en,PENDING
something 34 something down with force often because you,en,PENDING
something 43 softer especially by shaking it,en,PENDING
something 5 41 understand a difficult problem,en,PENDING
something 57 of people get it,en,PENDING
something 59 land up,en,PENDING
something 7 pass off,en,PENDING
something 7 think about it,en,PENDING
something [e.g. questions letters] at one breakout,en,PENDING
something [e.g. roots shoots] it grows,en,PENDING
something and help,en,PENDING
something and,en,PENDING
something because you are angry though it do in sb,en,PENDING
something because you have read who has done something wrong,en,PENDING
something behind of an area of land,en,PENDING
something better connected,en,PENDING
something continue for longer than is usual,en,PENDING
something do this 10 44 has already been cooked,en,PENDING
something do this 28 33 behaving badly,en,PENDING
something dry or,en,PENDING
something else is not available,en,PENDING
something else,en,PENDING
something especially because you,en,PENDING
something especially something that someone idea,en,PENDING
something for a long time 14 grow out of sth,en,PENDING
something for a particular hook up us,en,PENDING
something happen more slowly or,en,PENDING
something in a detailed way 6 go-ahead,en,PENDING
something into a difficult,en,PENDING
something into parts 55 spring sth on sb,en,PENDING
something it describes,en,PENDING
something more likely,en,PENDING
something or,en,PENDING
something properly not superficially 57 go by sth,en,PENDING
something so much that it becomes weak,en,PENDING
something so that they fall,en,PENDING
something such as electricity gas,en,PENDING
something sure,en,PENDING
something that can harm you 59 knuckle down,en,PENDING
something that has user requesrs it,en,PENDING
something that is at a high level,en,PENDING
something that is happening,en,PENDING
something that other people think is wrong,en,PENDING
something that they do not want,en,PENDING
something that was said,en,PENDING
something that you have left somewhere,en,PENDING
something together 36 come across,en,PENDING
something turn from one side,en,PENDING
something underneath,en,PENDING
something until it does not exist any more 21 someone,en,PENDING
something usually trying,en,PENDING
something valuable [e.g. savings profits leisure fall through,en,PENDING
something very badly 6 part with sth,en,PENDING
something when making a calculation,en,PENDING
something which was supposed,en,PENDING
something while walking,en,PENDING
something while you are eating food,en,PENDING
something with a vehicle and drive,en,PENDING
something with you when you go take up sth,en,PENDING
something you feel uncomfortable about it,en,PENDING
something you have said,en,PENDING
something,en,PENDING
something; usually because you are surprized,en,PENDING
somewhere 60 amount of time space,en,PENDING
somewhere else,en,PENDING
somewhere,en,PENDING
spending time with them 1 2 details in order,en,PENDING
spending time with them 59 with a vehicle and injure,en,PENDING
spill out,en,PENDING
spill sth out,en,PENDING
split sth up,en,PENDING
split up,en,PENDING
spoils their relationship 39 come over sth,en,PENDING
sray in a parricular position by putting put sth down,en,PENDING
stack sth up,en,PENDING
stack up,en,PENDING
stake out sth,en,PENDING
stake sth on doing sth,en,PENDING
stake sth on sth sth,en,PENDING
stake sth out,en,PENDING
stamp on sth,en,PENDING
stand back,en,PENDING
stand by,en,PENDING
stand for sth,en,PENDING
stand up,en,PENDING
stand-off when two groups fail,en,PENDING
standby # a person,en,PENDING
start on at sb,en,PENDING
start sb off,en,PENDING
start the second,en,PENDING
start,en,PENDING
start-up,en,PENDING
station it receives them 1 54 doit,en,PENDING
steal away,en,PENDING
steam sth up,en,PENDING
steam up sth,en,PENDING
steam up,en,PENDING
stem from sth,en,PENDING
step aside,en,PENDING
stick by sth,en,PENDING
stick out sth,en,PENDING
stick sth out,en,PENDING
stick up,en,PENDING
stick,en,PENDING
stir sth up,en,PENDING
stop 23 give you any advantages,en,PENDING
stop sth up,en,PENDING
stops rizing,en,PENDING
stops working fix up sth,en,PENDING
strength 3 23 27 feeling upset angry,en,PENDING
strength 3,en,PENDING
strength or,en,PENDING
stretch sth out,en,PENDING
strong in order,en,PENDING
strong until it stops,en,PENDING
stronger 1 piece of electrical equipment it works by being,en,PENDING
studying the details 33 split up sth,en,PENDING
studying the details 33 split up,en,PENDING
stupid,en,PENDING
subject or,en,PENDING
subject,en,PENDING
successful 60 tense up,en,PENDING
successful than other people 59 someone,en,PENDING
successful,en,PENDING
suddenly and without thinking especially break into sth,en,PENDING
suggesting a price for something you suggest,en,PENDING
suggestion be officially accepted 30 order of quality,en,PENDING
suggestion more acceptable 11,en,PENDING
sum sb up,en,PENDING
sum sth up,en,PENDING
summon sth up if,en,PENDING
summon sth up,en,PENDING
surface steams up or,en,PENDING
sweep sth aside,en,PENDING
swing around,en,PENDING
swing round,en,PENDING
switch around,en,PENDING
switch off,en,PENDING
switch round,en,PENDING
tail off,en,PENDING
take along sbisth,en,PENDING
take away from sth,en,PENDING
take away sb,en,PENDING
take away sth,en,PENDING
take down sth,en,PENDING
take off sth,en,PENDING
take off,en,PENDING
take on sth,en,PENDING
take out sb,en,PENDING
take out sth,en,PENDING
take over sth,en,PENDING
take sb aback,en,PENDING
take sb away,en,PENDING
take sb off sth,en,PENDING
take sb out ro go somewhere and tick off sb,en,PENDING
take sbi along,en,PENDING
take sbisth out,en,PENDING
take something out of a bag,en,PENDING
take sth along,en,PENDING
take sth away,en,PENDING
take sth down,en,PENDING
take sth off,en,PENDING
take sth on,en,PENDING
take sth out of sb,en,PENDING
take sth out,en,PENDING
take sth over,en,PENDING
take sth up to,en,PENDING
take sth up with to,en,PENDING
take sth up,en,PENDING
take-off # imitation 60 throw off sth,en,PENDING
taking little without intending,en,PENDING
taking something,en,PENDING
talk about other topics 59 having planned it,en,PENDING
talk sth through,en,PENDING
taught it 1 unfair,en,PENDING
team can do something,en,PENDING
team in a race,en,PENDING
telephone 39 was done before,en,PENDING
tell someone that you do not believe them,en,PENDING
tell someone,en,PENDING
test sth out,en,PENDING
than it was thought to,en,PENDING
than they usually do 59 in which a house city,en,PENDING
that controls the speed of a vehicle usually in click-through,en,PENDING
that is likely,en,PENDING
that it fits into part of a wall,en,PENDING
that it influences the sitnation 56 again,en,PENDING
that outstretched they are held out in front of the,en,PENDING
that person,en,PENDING
that state 22 places,en,PENDING
that you can see someone,en,PENDING
that you disagree with them,en,PENDING
that you disapprove of 22 storm out,en,PENDING
that you have come from 46 someone,en,PENDING
that you have planned,en,PENDING
that you were against or,en,PENDING
the beach 47 hang about! something that you say,en,PENDING
the bottom folded edge and then sewing closer in order,en,PENDING
the cause of something 18 especially in order,en,PENDING
the children she cares for 4 mess about with sth,en,PENDING
the children she cares for 4 mess around with sth,en,PENDING
the economy of a country 19 order,en,PENDING
the material 38 look for sthisb,en,PENDING
the opposite direction or,en,PENDING
the other 1 have much money,en,PENDING
the people involved in it 29 stack up sth,en,PENDING
the situation 22 dry up,en,PENDING
the time 10 up or,en,PENDING
the truth about something by collecting potter about somewhere,en,PENDING
the truth about something by collecting potter about,en,PENDING
the truth about something by collecting potter around somewhere,en,PENDING
the truth about something by collecting potter around,en,PENDING
their food 31 food,en,PENDING
them 10 dig up sth,en,PENDING
them 31 problem,en,PENDING
them 31,en,PENDING
them 49 doing what they want,en,PENDING
them at the same time 2 doing small jobs in,en,PENDING
them up you suddenly look very happy,en,PENDING
them,en,PENDING
themselves and their life 40 set up sth,en,PENDING
