lemma,language_code,status
"side effects",en,VALID
"sign up for a course",en,VALID
"significance great",en,VALID
"silence descends",en,VALID
"similar fundamentally",en,VALID
"sincerely hope verb",en,VALID
"size good",en,VALID
"slight change of plan",en,VALID
"slight decrease",en,VALID
"slightly different",en,VALID
"slim chance",en,VALID
"slippery customer",en,VALID
"slog hard",en,VALID
"small amount",en,VALID
"smile broad",en,VALID
"smile dazzling",en,VALID
"smile friendly",en,VALID
"soak up atmosphere",en,VALID
"soaring rates",en,VALID
"solar heating",en,VALID
"someone a good send-off give",en,VALID
"someone an email drop",en,VALID
"someone crazy drive verb",en,VALID
"someone in contempt hold verb",en,VALID
"someone in conversation engage",en,VALID
"someone pronounce",en,VALID
"someone quickly",en,VALID
"someone the winner declare",en,VALID
"someone with dread fill",en,VALID
"someone's attention hold verb",en,VALID
"someone's imagination fire verb",en,VALID
"someone's interest arouse",en,VALID
"someone's trust betray",en,VALID
"something in contempt hold verb",en,VALID
"something information",en,VALID
"something quickly",en,VALID
"something some thought give",en,VALID
"something's value assess",en,VALID
"sounds like hard work hard",en,VALID
"source cheap",en,VALID
"source of entertainment",en,VALID
"source of funding",en,VALID
"sources to close",en,VALID
"space confined",en,VALID
"spark fears",en,VALID
"spate of attacks",en,VALID
"speculation excite",en,VALID
"speculation fuel",en,VALID
"spell disaster",en,VALID
"spend a fortune",en,VALID
"spoilt brat",en,VALID
"sport do",en,VALID
"spot an error",en,VALID
"spotlessly clean",en,VALID
"spring to someone's defence",en,VALID
"sprinkling of cinnamon",en,VALID
"stability bring",en,VALID
"stable environment",en,VALID
"state a goal",en,VALID
"state of confusion",en,VALID
"state your business",en,VALID
"stay the course",en,VALID
"steady growth",en,VALID
"steer the economy",en,VALID
"step-by-step approach",en,VALID
"stick to a diet",en,VALID
"stimulate growth",en,VALID
"stops completely",en,VALID
"stranger complete",en,VALID
"streaming cold",en,VALID
"street crowded",en,VALID
"street hit the",en,VALID
"strike a balance",en,VALID
"strike a balance between",en,VALID
"strikingly different",en,VALID
"stroke of genius",en,VALID
"struggle constant",en,VALID
"stunningly attractive",en,VALID
"style grand",en,VALID
"subject core",en,VALID
"submit assignments",en,VALID
"substantial decrease",en,VALID
"subtle difference",en,VALID
"subtle distinction",en,VALID
"suffer casualties",en,VALID
"summon up the energy",en,VALID
"supply endless",en,VALID
"support a family",en,VALID
"support drum up",en,VALID
"supports the hypothesis",en,VALID
"suspense builds up",en,VALID
"swarm of bees",en,VALID
"swipe a card",en,VALID
"switch channels",en,VALID
"systems crash cramped",en,VALID
"take a boat",en,VALID
"take a complaint seriously",en,VALID
"take action",en,VALID
"take along",en,VALID
"take away",en,VALID
"take care",en,VALID
"take discuss",en,VALID
"take down",en,VALID
"take for granted",en,VALID
"take it",en,VALID
"take off",en,VALID
"take on",en,VALID
"take or",en,VALID
"take out",en,VALID
"take over",en,VALID
"take sb",en,VALID
"take sbisth",en,VALID
"take someone",en,VALID
"take something",en,VALID
"take something badly bad",en,VALID
"take sth",en,VALID
"take the",en,VALID
"take up",en,VALID
"take up a challenge",en,VALID
"take your driving test driving",en,VALID
"takes place change",en,VALID
"talk business",en,VALID
"talks collapse",en,VALID
"task daunting",en,VALID
"team effort",en,VALID
"team head a",en,VALID
"team of experts",en,VALID
"technology harness",en,VALID
"tell someone's fortune",en,VALID
"terminate a contract",en,VALID
"theft identity",en,VALID
"there's no place like home",en,VALID
"things quickly",en,VALID
"think carefully",en,VALID
"think honestly",en,VALID
"thinking carefully",en,VALID
"thinly disguised",en,VALID
"thoroughly ashamed",en,VALID
"thoroughly enjoy",en,VALID
"throwaway comment",en,VALID
"thrust of an argument",en,VALID
"thud dull",en,VALID
"time find",en,VALID
"totally awesome",en,VALID
"totally dependent",en,VALID
"totally different",en,VALID
"touch of class",en,VALID
"tough challenge",en,VALID
"toy with an idea",en,VALID
"tradition dates back to",en,VALID
"traffic builds up",en,VALID
"traffic dense",en,VALID
"traffic divert",en,VALID
"traffic heavy",en,VALID
"traffic tails back",en,VALID
"trial face",en,VALID
"tribe of baboons",en,VALID
"tribute glowing",en,VALID
"trouble breaks out",en,VALID
"trumped-up charges",en,VALID
"turnover of staff high",en,VALID
"unacceptable behaviour",en,VALID
"uncomfortable excruciatingly",en,VALID
"undeclared earnings",en,VALID
"underage drinking",en,VALID
"uninterrupted economic growth",en,VALID
"uninterrupted economic growth economic",en,VALID
"university graduate from",en,VALID
"unlikely highly",en,VALID
"unpleasant situation",en,VALID
"unprovoked attack",en,VALID
"unreliable evidence",en,VALID
"unsocial hours",en,VALID
"untimely death",en,VALID
"use information",en,VALID
"useful information",en,VALID
"vain hope noun",en,VALID
"valiant effort",en,VALID
"valid driving licence driving",en,VALID
"vehicle emissions",en,VALID
"vehicle quickly",en,VALID
"vent to your frustration give",en,VALID
"victim fashion",en,VALID
"victory convincing",en,VALID
"violence erupts",en,VALID
"violence escalates",en,VALID
"visit flying",en,VALID
"vital clue",en,VALID
"voice booming",en,VALID
"voice dissenting",en,VALID
"voice falters",en,VALID
"voice gruff",en,VALID
"voice husky",en,VALID
"waste disposal of household",en,VALID
"waste dump",en,VALID
"watch what you eat easy",en,VALID
"wear traditional dress",en,VALID
"wedded bliss",en,VALID
"well good",en,VALID
"what's in fashion",en,VALID
"whole amount",en,VALID
"whole gamut of emotions",en,VALID
"wide choice",en,VALID
"widely differ",en,VALID
"widespread belief",en,VALID
"widespread flooding",en,VALID
"wild go verb",en,VALID
"wildly exaggerated",en,VALID
"wildly fluctuate",en,VALID
"win an argument",en,VALID
"win the battle",en,VALID
"within walking distance distance",en,VALID
"woman changed",en,VALID
"word four-letter",en,VALID
"work do",en,VALID
"work up an appetite",en,VALID
"workload heavy",en,VALID
"world of difference",en,VALID
"worth a try be",en,VALID
"wreak havoc have",en,VALID
"write off a debt",en,VALID
"wrongfully dismiss",en,VALID
"youth disaffected",en,VALID
