lemma,language_code,status
seminal,en,PENDING
seminar,en,PENDING
senior,en,PENDING
senior citizen,en,PENDING
sense,en,PENDING
sequence of numbers,en,PENDING
series of events,en,PENDING
series of numbers,en,PENDING
set,en,PENDING
set of data,en,PENDING
set of numbers,en,PENDING
set out,en,PENDING
set out to do,en,PENDING
set up,en,PENDING
setting,en,PENDING
severely,en,PENDING
shed (new) light on,en,PENDING
shift,en,PENDING
shine a light on,en,PENDING
shortcoming,en,PENDING
short-term loan,en,PENDING
show,en,PENDING
show a tendency,en,PENDING
show your workings,en,PENDING
side (of an argument),en,PENDING
sign up for,en,PENDING
significance,en,PENDING
significant,en,PENDING
significantly,en,PENDING
similar,en,PENDING
similarity,en,PENDING
similarly,en,PENDING
simple,en,PENDING
simply,en,PENDING
simulation,en,PENDING
simultaneous,en,PENDING
skip,en,PENDING
small,en,PENDING
soar,en,PENDING
social class,en,PENDING
solely,en,PENDING
solid,en,PENDING
solution,en,PENDING
solve,en,PENDING
somewhat,en,PENDING
sophomore,en,PENDING
sorority,en,PENDING
soundly,en,PENDING
source,en,PENDING
spare,en,PENDING
speak of,en,PENDING
specially,en,PENDING
specific,en,PENDING
specific conditions,en,PENDING
specifically,en,PENDING
sports centre,en,PENDING
sports grounds,en,PENDING
spring from,en,PENDING
squared,en,PENDING
stable,en,PENDING
stage,en,PENDING
stance,en,PENDING
standard deviation,en,PENDING
standpoint,en,PENDING
start a new thread,en,PENDING
state,en,PENDING
state briefly,en,PENDING
statement,en,PENDING
status,en,PENDING
status quo,en,PENDING
stem from,en,PENDING
stem from the fact that,en,PENDING
step,en,PENDING
stimulate,en,PENDING
stimulation,en,PENDING
stimulus,en,PENDING
store,en,PENDING
store information,en,PENDING
story,en,PENDING
strategy,en,PENDING
strengthen,en,PENDING
strengthen a role,en,PENDING
stress,en,PENDING
striking,en,PENDING
strongly,en,PENDING
strongly suggest,en,PENDING
structure,en,PENDING
student counsellor,en,PENDING
student loan,en,PENDING
student union,en,PENDING
study,en,PENDING
study plan,en,PENDING
subject,en,PENDING
subject header,en,PENDING
subjectively,en,PENDING
subject to,en,PENDING
submit,en,PENDING
submit assignment,en,PENDING
subscribe to a mailing list,en,PENDING
subsequent,en,PENDING
substantial,en,PENDING
subsume,en,PENDING
subtle,en,PENDING
subtract,en,PENDING
successive,en,PENDING
sudden,en,PENDING
sufficient,en,PENDING
suggest,en,PENDING
suggest a new approach,en,PENDING
suggestion,en,PENDING
sum,en,PENDING
sum up,en,PENDING
summarise,en,PENDING
summarise the main points,en,PENDING
supervision,en,PENDING
supervisor,en,PENDING
supplement,en,PENDING
support,en,PENDING
surprising,en,PENDING
surround,en,PENDING
surrounding,en,PENDING
survey,en,PENDING
survey the literature,en,PENDING
sustainable,en,PENDING
synonymous,en,PENDING
systematic,en,PENDING
table,en,PENDING
tackle,en,PENDING
take,en,PENDING
take a sample,en,PENDING
take account of,en,PENDING
take away,en,PENDING
take into account,en,PENDING
take issue with,en,PENDING
take on a role,en,PENDING
take part in a discussion forum/group,en,PENDING
take priority over,en,PENDING
take questions,en,PENDING
taken together,en,PENDING
tally,en,PENDING
target,en,PENDING
task,en,PENDING
technique,en,PENDING
telling,en,PENDING
temporarily,en,PENDING
temporary,en,PENDING
tend,en,PENDING
tendency,en,PENDING
tentative,en,PENDING
term,en,PENDING
terminology,en,PENDING
thank you for listening,en,PENDING
that's all I have to say,en,PENDING
that's all very well but,en,PENDING
the last 20 years,en,PENDING
the same as,en,PENDING
theme,en,PENDING
theory,en,PENDING
theory is (mainly) based on,en,PENDING
there is some evidence (to suggest) that,en,PENDING
there's no way,en,PENDING
thesis,en,PENDING
thinking,en,PENDING
thoroughly,en,PENDING
thoroughly examine,en,PENDING
thought,en,PENDING
thread,en,PENDING
threat,en,PENDING
time management,en,PENDING
time-consuming,en,PENDING
tip the scales,en,PENDING
to a certain extent,en,PENDING
to a greater extent,en,PENDING
to a lesser extent,en,PENDING
to some extent,en,PENDING
to what extent,en,PENDING
to-do list,en,PENDING
top priority,en,PENDING
topic,en,PENDING
total,en,PENDING
towards,en,PENDING
trace to,en,PENDING
transcript,en,PENDING
transfer,en,PENDING
transform,en,PENDING
transition,en,PENDING
transitional,en,PENDING
transparent,en,PENDING
treat,en,PENDING
trend,en,PENDING
trigger,en,PENDING
try,en,PENDING
tuition fees,en,PENDING
turn (to),en,PENDING
tutor,en,PENDING
tutorial,en,PENDING
type,en,PENDING
typical,en,PENDING
ultimately,en,PENDING
unambiguous,en,PENDING
undeniable,en,PENDING
under no circumstances,en,PENDING
underline,en,PENDING
underlying,en,PENDING
understanding,en,PENDING
undoubtedly,en,PENDING
unearth,en,PENDING
unforeseen,en,PENDING
unify,en,PENDING
unique,en,PENDING
university,en,PENDING
unlike,en,PENDING
unstable,en,PENDING
unsubscribe from a mailing list,en,PENDING
upgrade,en,PENDING
urban,en,PENDING
use,en,PENDING
useful contact,en,PENDING
username,en,PENDING
utilise,en,PENDING
vacation,en,PENDING
valid,en,PENDING
validity,en,PENDING
valuable resource,en,PENDING
values,en,PENDING
variable,en,PENDING
variety,en,PENDING
vary,en,PENDING
verify,en,PENDING
vertical axis,en,PENDING
view,en,PENDING
viewpoint,en,PENDING
virtual classroom,en,PENDING
virtual learning environment,en,PENDING
vivid,en,PENDING
VLE,en,PENDING
volume,en,PENDING
waste energy,en,PENDING
way,en,PENDING
we can presume that,en,PENDING
we can see,en,PENDING
weigh up,en,PENDING
welcome,en,PENDING
whereas,en,PENDING
white collar,en,PENDING
whole number,en,PENDING
widespread,en,PENDING
widespread support,en,PENDING
winds are blowing,en,PENDING
with a focus on,en,PENDING
with reference to,en,PENDING
with regard to,en,PENDING
with respect to,en,PENDING
with the exception of,en,PENDING
with the intention of,en,PENDING
word,en,PENDING
word limit,en,PENDING
work,en,PENDING
work on,en,PENDING
work out,en,PENDING
work out a way,en,PENDING
workshop,en,PENDING
write of,en,PENDING
write up,en,PENDING
x axis,en,PENDING
y axis,en,PENDING
